"gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","Age","year","month","pred"
"M","Yes",4,"Office Supplies",70.26,3,79,2015,9,2
"M","Yes",4,"Technology",90,5,79,2015,9,3
"M","Yes",4,"Office Supplies",6.096,2,79,2015,9,2
"M","Yes",4,"Furniture",481.176,2,79,2015,9,1
"M","Yes",4,"Office Supplies",7.24,4,79,2015,9,2
"M","Yes",4,"Office Supplies",17.248,2,73,2014,11,2
"M","Yes",4,"Technology",31.86,2,75,2016,9,3
"M","Yes",4,"Furniture",722.352,3,75,2016,9,1
"M","Yes",4,"Office Supplies",59.752,7,75,2016,10,2
"M","Yes",4,"Furniture",91.275,1,76,2017,10,1
"F","Yes",3,"Office Supplies",19.68,6,24,2014,7,5
"F","Yes",3,"Office Supplies",37.94,2,25,2015,5,5
"F","Yes",3,"Office Supplies",16.448,2,25,2015,12,5
"F","Yes",3,"Technology",36.784,2,25,2015,12,4
"F","Yes",3,"Technology",13.616,2,26,2016,6,4
"F","Yes",3,"Office Supplies",17.05,5,26,2016,10,5
"F","Yes",3,"Furniture",18.92,4,26,2016,12,6
"F","Yes",3,"Office Supplies",15.42,2,26,2016,12,5
"F","Yes",3,"Technology",2.97,1,27,2017,6,4
"F","Yes",3,"Office Supplies",27.44,2,27,2017,6,5
"F","Yes",3,"Office Supplies",16.68,2,27,2017,6,5
"F","Yes",3,"Office Supplies",19.44,3,27,2017,6,5
"F","Yes",3,"Office Supplies",192.16,4,27,2017,6,5
"F","Yes",3,"Technology",479.984,2,27,2017,7,4
"F","Yes",3,"Office Supplies",5.68,2,21,2014,8,5
"F","Yes",3,"Office Supplies",269.36,7,21,2014,12,5
"F","Yes",3,"Furniture",129.568,2,22,2015,9,6
"F","Yes",3,"Office Supplies",6.368,2,22,2015,9,5
"F","Yes",3,"Furniture",13.28,2,23,2016,9,6
"F","Yes",3,"Office Supplies",4.608,2,24,2017,3,5
"F","Yes",3,"Office Supplies",4.608,2,24,2017,4,5
"F","Yes",3,"Office Supplies",15.528,3,24,2017,4,5
"F","Yes",3,"Office Supplies",11.952,3,24,2017,4,5
"F","Yes",3,"Office Supplies",7.968,2,24,2017,9,5
"F","Yes",3,"Office Supplies",27.968,4,24,2017,9,5
"F","Yes",3,"Technology",336.51,3,24,2017,9,4
"M","Yes",4,"Furniture",25.248,3,24,2014,1,1
"M","Yes",4,"Office Supplies",83.84,2,24,2014,2,2
"M","Yes",4,"Office Supplies",13.272,3,24,2014,2,2
"M","Yes",4,"Furniture",57.69,3,25,2014,9,1
"M","Yes",4,"Office Supplies",42.81,3,25,2014,9,2
"M","Yes",4,"Office Supplies",12.96,2,25,2014,9,2
"M","Yes",4,"Furniture",821.88,6,25,2014,9,1
"M","Yes",4,"Technology",104.85,3,25,2014,9,3
"M","Yes",4,"Technology",6999.96,4,25,2014,12,3
"M","Yes",4,"Office Supplies",81.2,5,26,2016,4,2
"M","Yes",4,"Office Supplies",6.08,2,27,2017,3,2
"M","Yes",4,"Technology",164.792,1,27,2017,3,3
"M","Yes",4,"Office Supplies",37.94,2,28,2017,6,2
"M","Yes",4,"Office Supplies",18.288,6,28,2017,6,2
"M","Yes",4,"Technology",385.8,5,28,2017,6,3
"M","Yes",4,"Office Supplies",102.96,2,28,2017,6,2
"M","Yes",4,"Furniture",174.42,3,28,2017,6,1
"F","Yes",2,"Technology",41.424,2,14,2015,4,4
"F","Yes",2,"Technology",244.768,4,14,2015,4,4
"F","Yes",2,"Office Supplies",74.352,3,14,2015,4,5
"F","Yes",2,"Office Supplies",4.312,2,14,2015,4,5
"F","Yes",2,"Furniture",56.686,1,14,2015,4,6
"F","Yes",2,"Technology",97.968,2,14,2015,4,4
"F","Yes",2,"Office Supplies",7.872,3,14,2015,4,5
"F","Yes",2,"Office Supplies",15.552,3,14,2015,4,5
"F","Yes",2,"Office Supplies",1.476,1,14,2015,4,5
"F","Yes",2,"Furniture",231.92,5,14,2015,7,6
"F","Yes",2,"Office Supplies",26.9,5,15,2015,10,5
"F","Yes",2,"Technology",824.97,3,15,2015,10,4
"F","Yes",2,"Technology",23.976,4,16,2016,10,4
"F","Yes",2,"Furniture",1652.94,3,16,2016,12,6
"F","Yes",2,"Office Supplies",296.37,3,16,2016,12,5
"F","Yes",2,"Office Supplies",38.088,4,16,2016,12,5
"F","Yes",2,"Office Supplies",2.808,3,16,2016,12,5
"F","Yes",2,"Technology",252,4,16,2017,7,4
"F","Yes",2,"Furniture",56.56,4,17,2017,10,6
"F","Yes",2,"Office Supplies",32.7,3,17,2017,10,5
"F","Yes",4,"Office Supplies",12.096,7,32,2014,11,5
"F","Yes",4,"Office Supplies",485.88,6,32,2014,11,5
"F","Yes",4,"Office Supplies",25.92,4,32,2014,11,5
"F","Yes",4,"Office Supplies",197.58,2,32,2014,11,5
"F","Yes",4,"Technology",15.02,1,32,2015,3,4
"F","Yes",4,"Office Supplies",33.82,2,32,2015,3,5
"F","Yes",4,"Office Supplies",13.632,4,33,2015,6,5
"F","Yes",4,"Office Supplies",33.568,2,33,2015,12,5
"F","Yes",4,"Furniture",422.625,7,33,2015,12,6
"F","Yes",4,"Furniture",883.84,4,33,2015,12,6
"F","Yes",4,"Office Supplies",47.01,3,34,2017,3,5
"F","Yes",4,"Technology",469.99,1,34,2017,3,4
"F","Yes",4,"Furniture",207.846,3,34,2017,3,6
"F","Yes",4,"Technology",2399.96,5,35,2017,7,4
"F","Yes",4,"Office Supplies",59.2,5,43,2014,3,5
"F","Yes",4,"Furniture",32.952,3,43,2014,3,6
"F","Yes",4,"Furniture",218.376,3,43,2014,3,6
"F","Yes",4,"Furniture",1325.76,6,44,2014,12,6
"F","Yes",4,"Furniture",572.16,3,44,2014,12,6
"F","Yes",4,"Office Supplies",772.68,4,46,2016,12,5
"F","Yes",4,"Furniture",257.568,2,46,2017,3,6
"F","Yes",4,"Technology",119.96,4,46,2017,3,4
"F","Yes",4,"Furniture",18.28,2,46,2017,4,6
"F","Yes",4,"Office Supplies",60.12,9,46,2017,7,5
"F","Yes",4,"Furniture",145.764,2,47,2017,10,6
"F","Yes",4,"Office Supplies",7.38,2,71,2016,11,5
"F","Yes",4,"Office Supplies",10.368,2,72,2017,12,5
"F","Yes",4,"Furniture",77.72,1,72,2017,12,6
"F","Yes",4,"Furniture",520.464,2,72,2017,12,6
"M","Yes",3,"Office Supplies",21.56,7,38,2014,5,2
"M","Yes",3,"Furniture",8.544,2,38,2014,9,1
"M","Yes",3,"Furniture",254.744,7,39,2015,1,1
"M","Yes",3,"Office Supplies",124.608,4,40,2016,6,2
"M","Yes",3,"Office Supplies",7.56,3,40,2016,6,2
"M","Yes",3,"Office Supplies",11.952,3,40,2016,9,2
"M","Yes",3,"Furniture",28,4,40,2016,9,1
"M","Yes",3,"Office Supplies",12.201,7,40,2016,9,2
"M","Yes",2,"Office Supplies",62.94,3,17,2014,8,2
"M","Yes",2,"Office Supplies",91.36,5,17,2014,8,2
"M","Yes",2,"Office Supplies",152.24,5,17,2014,8,2
"M","Yes",2,"Technology",217.584,2,18,2015,6,3
"M","Yes",2,"Office Supplies",5.43,3,18,2015,6,2
"M","Yes",2,"Technology",143.976,3,18,2015,6,3
"M","Yes",2,"Office Supplies",279.9,5,18,2015,9,2
"M","Yes",2,"Technology",619.95,5,18,2015,9,3
"M","Yes",2,"Office Supplies",4.36,2,18,2015,9,2
"M","Yes",2,"Office Supplies",15.28,2,18,2015,9,2
"M","Yes",2,"Office Supplies",39.68,2,19,2016,3,2
"M","Yes",2,"Office Supplies",10.776,3,20,2017,4,2
"M","Yes",2,"Furniture",242.352,3,20,2017,4,1
"M","Yes",2,"Technology",479.952,6,20,2017,6,3
"M","Yes",2,"Office Supplies",23.92,5,20,2017,6,2
"M","Yes",2,"Office Supplies",17.472,3,20,2017,7,2
"M","Yes",2,"Office Supplies",9.96,2,20,2017,11,2
"M","Yes",2,"Office Supplies",9.21,3,20,2017,11,2
"M","Yes",2,"Office Supplies",27.93,3,20,2017,11,2
"M","Yes",2,"Office Supplies",35.04,2,20,2017,11,2
"M","Yes",2,"Technology",479.97,3,20,2017,12,3
"M","Yes",2,"Furniture",232.88,4,20,2017,12,1
"F","Yes",3,"Office Supplies",11.784,3,23,2014,1,5
"F","Yes",3,"Office Supplies",272.736,3,23,2014,1,5
"F","Yes",3,"Office Supplies",3.54,2,23,2014,1,5
"F","Yes",3,"Technology",63.96,4,25,2015,9,4
"F","Yes",3,"Office Supplies",14.46,3,25,2015,9,5
"F","Yes",3,"Technology",104.98,2,25,2015,9,4
"F","Yes",3,"Furniture",344.372,4,25,2015,11,6
"F","Yes",3,"Office Supplies",4.304,1,25,2015,11,5
"F","Yes",3,"Technology",160.93,7,27,2017,10,4
"F","Yes",3,"Office Supplies",75.792,3,27,2017,10,5
"F","Yes",4,"Office Supplies",40.176,3,31,2014,5,5
"F","Yes",4,"Office Supplies",10.896,3,31,2014,5,5
"F","Yes",4,"Office Supplies",4.984,1,32,2014,12,5
"F","Yes",4,"Office Supplies",115.44,3,32,2015,4,5
"F","Yes",4,"Office Supplies",12.96,2,32,2015,6,5
"F","Yes",4,"Furniture",102.592,1,33,2016,10,6
"F","Yes",4,"Technology",22.704,1,33,2016,10,4
"F","Yes",4,"Office Supplies",93.024,3,33,2016,10,5
"F","Yes",4,"Office Supplies",12.768,2,33,2016,10,5
"F","Yes",4,"Office Supplies",35.008,4,33,2016,10,5
"F","Yes",4,"Office Supplies",39.152,1,33,2016,10,5
"F","Yes",4,"Furniture",191.058,3,35,2017,11,6
"F","Yes",4,"Office Supplies",13.04,5,35,2017,11,5
"F","Yes",4,"Office Supplies",1525.188,6,35,2017,11,5
"M","Yes",4,"Office Supplies",360.712,11,42,2015,12,2
"M","Yes",4,"Technology",1718.4,6,42,2015,12,3
"M","Yes",4,"Office Supplies",23.952,2,42,2016,4,2
"M","Yes",4,"Office Supplies",21.4,5,43,2017,1,2
"M","Yes",4,"Furniture",103.5,5,43,2017,3,1
"M","Yes",4,"Office Supplies",2.464,1,43,2017,3,2
"M","Yes",4,"Office Supplies",8.72,1,43,2017,3,2
"M","Yes",4,"Technology",35.96,1,43,2017,8,3
"M","Yes",4,"Furniture",257.94,3,44,2017,11,1
"M","Yes",4,"Technology",1879.96,4,44,2017,11,3
"M","Yes",4,"Furniture",27.46,2,44,2017,11,1
"M","Yes",4,"Technology",89.98,2,44,2017,11,3
"M","Yes",4,"Furniture",828.6,3,44,2017,11,1
"M","Yes",4,"Office Supplies",5.76,2,44,2017,12,2
"F","Yes",4,"Office Supplies",10.368,2,24,2014,7,5
"F","Yes",4,"Office Supplies",14.352,3,24,2014,7,5
"F","Yes",4,"Office Supplies",25.96,2,24,2014,9,5
"F","Yes",4,"Office Supplies",36.27,3,24,2014,9,5
"F","Yes",4,"Office Supplies",6.48,1,24,2014,9,5
"F","Yes",4,"Furniture",435.999,3,24,2014,9,6
"F","Yes",4,"Technology",83.984,2,24,2014,9,4
"F","Yes",4,"Technology",619.95,5,25,2015,10,4
"F","Yes",4,"Technology",29.16,3,25,2015,10,4
"F","Yes",4,"Office Supplies",57.96,7,25,2015,10,5
"F","Yes",4,"Office Supplies",29.403,3,25,2015,10,5
"F","Yes",4,"Office Supplies",60.45,3,25,2015,11,5
"F","Yes",4,"Office Supplies",11.52,4,25,2015,11,5
"F","Yes",4,"Furniture",186.048,4,25,2015,11,6
"F","Yes",4,"Office Supplies",2.907,3,26,2016,9,5
"F","Yes",4,"Office Supplies",221.92,4,26,2017,3,5
"F","Yes",4,"Technology",26,2,26,2017,3,4
"F","Yes",4,"Office Supplies",180.96,2,27,2017,5,5
"F","Yes",4,"Office Supplies",914.97,3,27,2017,5,5
"F","Yes",4,"Technology",587.97,3,27,2017,5,4
"F","Yes",4,"Office Supplies",530.34,2,27,2017,5,5
"F","Yes",4,"Office Supplies",14.94,3,27,2017,5,5
"F","Yes",4,"Office Supplies",9.64,2,27,2017,11,5
"F","Yes",4,"Technology",826.62,3,27,2017,11,4
"F","Yes",4,"Office Supplies",1633.14,9,27,2017,11,5
"F","Yes",4,"Office Supplies",544.38,3,27,2017,11,5
"F","Yes",4,"Office Supplies",1.824,1,27,2017,11,5
"F","Yes",4,"Furniture",46.94,1,27,2017,11,6
"F","Yes",4,"Technology",143.73,9,27,2017,11,4
"M","Yes",4,"Office Supplies",21.4,5,31,2014,4,2
"M","Yes",4,"Office Supplies",12.6,2,31,2014,4,2
"M","Yes",4,"Office Supplies",8.4,5,32,2015,9,2
"M","Yes",4,"Furniture",599.165,5,33,2016,6,1
"M","Yes",4,"Office Supplies",37.408,7,34,2016,12,2
"M","Yes",4,"Office Supplies",25.344,6,34,2016,12,2
"M","Yes",4,"Technology",776.85,5,34,2017,3,3
"M","Yes",4,"Office Supplies",12.294,1,34,2017,3,2
"M","Yes",4,"Furniture",154.764,3,34,2017,3,1
"M","Yes",4,"Office Supplies",43.28,1,34,2017,3,2
"M","Yes",4,"Office Supplies",43.1,5,34,2017,9,2
"M","Yes",4,"Furniture",511.5,5,34,2017,9,1
"M","Yes",4,"Office Supplies",147.92,5,34,2017,9,2
"M","Yes",3,"Technology",66.3,3,23,2014,3,3
"M","Yes",3,"Office Supplies",17.856,4,23,2014,4,2
"M","Yes",3,"Office Supplies",509.97,10,23,2014,4,2
"M","Yes",3,"Office Supplies",30.992,13,23,2014,4,2
"M","Yes",3,"Technology",71.928,12,23,2014,4,3
"M","Yes",3,"Technology",41.94,2,24,2014,7,3
"M","Yes",3,"Office Supplies",11.96,2,24,2014,7,2
"M","Yes",3,"Office Supplies",13.12,4,24,2014,7,2
"M","Yes",3,"Office Supplies",535.41,3,24,2014,7,2
"M","Yes",3,"Office Supplies",32.4,5,25,2015,12,2
"M","Yes",3,"Office Supplies",97.88,2,25,2015,12,2
"M","Yes",3,"Office Supplies",43.12,5,25,2016,1,2
"M","Yes",3,"Furniture",313.722,3,25,2016,1,1
"M","Yes",3,"Furniture",45.98,1,25,2016,1,1
"M","Yes",3,"Office Supplies",428.68,7,25,2016,1,2
"M","Yes",3,"Furniture",408.006,2,26,2016,7,1
"M","Yes",3,"Furniture",165.28,4,26,2016,7,1
"M","Yes",3,"Office Supplies",10.2,5,26,2016,7,2
"M","Yes",3,"Office Supplies",22.32,3,26,2016,7,2
"M","Yes",3,"Office Supplies",24.1,5,26,2016,7,2
"M","Yes",3,"Technology",75.98,2,26,2016,7,3
"M","Yes",3,"Office Supplies",6.46,2,26,2016,7,2
"M","Yes",3,"Office Supplies",60.12,9,26,2016,7,2
"M","Yes",3,"Furniture",82.8,2,26,2016,9,1
"M","Yes",3,"Office Supplies",32.4,5,26,2016,10,2
"M","Yes",3,"Office Supplies",1082.48,8,26,2016,10,2
"M","Yes",3,"Office Supplies",56.91,3,26,2016,10,2
"M","Yes",3,"Furniture",77.6,4,26,2016,10,1
"M","Yes",3,"Office Supplies",14.28,1,26,2016,10,2
"M","Yes",3,"Office Supplies",1085.42,7,26,2016,10,2
"M","Yes",3,"Office Supplies",2104.55,7,26,2016,12,2
"M","Yes",3,"Office Supplies",40.7,5,26,2016,12,2
"F","Yes",4,"Office Supplies",856.656,6,33,2016,5,5
"F","Yes",4,"Office Supplies",13.184,4,33,2016,5,5
"F","Yes",4,"Office Supplies",48.784,4,33,2016,5,5
"F","Yes",4,"Office Supplies",76.64,2,33,2016,5,5
"F","Yes",4,"Office Supplies",18.528,6,33,2016,5,5
"F","Yes",4,"Office Supplies",21.88,2,34,2016,9,5
"F","Yes",4,"Furniture",207.846,3,34,2017,1,6
"F","Yes",4,"Technology",167.976,3,34,2017,2,4
"F","Yes",4,"Technology",109.53,3,34,2017,2,4
"F","Yes",4,"Office Supplies",9.82,2,34,2017,2,5
"F","Yes",4,"Furniture",51.968,2,34,2017,4,6
"F","Yes",4,"Office Supplies",51.336,3,34,2017,4,5
"F","Yes",4,"Office Supplies",332.704,1,34,2017,4,5
"F","Yes",4,"Furniture",42.408,3,34,2017,4,6
"F","Yes",4,"Office Supplies",33.12,4,34,2017,4,5
"F","Yes",4,"Furniture",220.2656,4,34,2017,4,6
"F","Yes",4,"Office Supplies",53.9,5,35,2017,6,5
"F","Yes",4,"Office Supplies",11.808,3,35,2017,9,5
"F","Yes",4,"Furniture",41.96,2,35,2017,12,6
"F","Yes",4,"Technology",234.45,3,31,2014,2,4
"F","Yes",4,"Furniture",1256.22,6,31,2014,2,6
"F","Yes",4,"Office Supplies",17.46,2,31,2014,2,5
"F","Yes",4,"Technology",2025.36,6,33,2015,12,4
"F","Yes",4,"Technology",1799.994,2,33,2015,12,4
"F","Yes",4,"Technology",101.988,2,33,2015,12,4
"F","Yes",4,"Furniture",262.864,7,33,2015,12,6
"F","Yes",4,"Office Supplies",2.068,1,34,2016,8,5
"F","Yes",4,"Office Supplies",83.84,8,34,2016,8,5
"F","Yes",4,"Furniture",747.558,3,34,2016,9,6
"F","Yes",4,"Office Supplies",8.928,2,34,2016,9,5
"F","Yes",4,"Furniture",242.352,3,34,2017,7,6
"F","Yes",4,"Furniture",866.4,4,35,2017,8,6
"F","Yes",4,"Furniture",673.344,3,35,2017,10,6
"M","Yes",4,"Technology",719.976,3,34,2014,5,3
"M","Yes",4,"Furniture",68.16,3,36,2015,11,1
"M","Yes",4,"Office Supplies",62.24,8,36,2015,11,2
"M","Yes",4,"Furniture",230.28,3,36,2016,7,1
"M","Yes",4,"Office Supplies",105.52,5,36,2016,7,2
"M","Yes",4,"Furniture",9.552,3,36,2016,7,1
"M","Yes",4,"Office Supplies",70.98,7,36,2016,11,2
"M","Yes",4,"Office Supplies",91.68,3,36,2016,11,2
"M","Yes",4,"Office Supplies",33.75,5,36,2016,11,2
"M","Yes",4,"Technology",3040,8,36,2016,11,3
"F","No",1,"Technology",178.384,2,52,2014,8,4
"F","No",1,"Office Supplies",15.552,3,52,2014,8,5
"F","No",1,"Technology",559.71,3,52,2014,9,4
"F","No",1,"Office Supplies",46.62,9,53,2015,9,5
"F","No",1,"Office Supplies",70.26,3,53,2015,9,5
"F","No",1,"Technology",90,5,53,2015,9,4
"F","No",1,"Office Supplies",6.096,2,53,2015,9,5
"F","No",1,"Furniture",481.176,2,53,2015,9,6
"F","No",1,"Office Supplies",7.24,4,53,2015,9,5
"M","Yes",4,"Technology",742.336,8,37,2014,10,3
"M","Yes",4,"Technology",11.672,1,38,2015,6,3
"M","Yes",4,"Office Supplies",52.272,11,38,2015,11,2
"M","Yes",4,"Office Supplies",17.94,3,38,2015,11,2
"M","Yes",4,"Office Supplies",7.506,9,39,2016,9,2
"M","Yes",4,"Office Supplies",16.56,2,39,2016,9,2
"M","Yes",4,"Office Supplies",1219.96,5,39,2016,11,2
"M","Yes",4,"Office Supplies",1793.98,2,40,2017,10,2
"M","Yes",4,"Office Supplies",1665.62,2,40,2017,12,2
"F","Yes",4,"Furniture",585.552,3,40,2014,9,6
"F","Yes",4,"Office Supplies",19.44,3,40,2014,9,5
"F","Yes",4,"Office Supplies",14.9,5,41,2016,3,5
"F","Yes",4,"Technology",4158.912,8,41,2016,3,4
"F","Yes",4,"Office Supplies",314.55,3,42,2017,3,5
"F","Yes",4,"Office Supplies",2591.56,4,42,2017,4,5
"F","Yes",4,"Office Supplies",41.95,5,42,2017,4,5
"F","Yes",4,"Office Supplies",443.92,4,43,2017,7,5
"F","Yes",4,"Office Supplies",169.99,1,43,2017,7,5
"F","Yes",4,"Office Supplies",25.92,4,43,2017,7,5
"F","Yes",4,"Office Supplies",12.96,2,43,2017,9,5
"F","Yes",4,"Office Supplies",22.18,2,43,2017,9,5
"F","Yes",4,"Furniture",2054.272,8,43,2017,9,6
"F","Yes",4,"Office Supplies",15.51,1,43,2017,9,5
"F","Yes",4,"Technology",89.9,2,43,2017,9,4
"F","Yes",4,"Office Supplies",14.28,4,43,2017,9,5
"F","Yes",4,"Office Supplies",12.72,3,43,2017,9,5
"F","Yes",4,"Office Supplies",15.75,5,43,2017,9,5
"M","Yes",4,"Office Supplies",275.97,3,40,2014,10,2
"M","Yes",4,"Technology",1394.95,5,40,2014,10,3
"M","Yes",4,"Furniture",545.88,6,40,2014,10,1
"M","Yes",4,"Furniture",26.8,2,41,2015,5,1
"M","Yes",4,"Technology",165.6,3,43,2016,12,3
"M","Yes",4,"Office Supplies",10.776,3,43,2017,9,2
"M","Yes",4,"Office Supplies",11.784,3,43,2017,9,2
"M","Yes",4,"Office Supplies",164.88,3,43,2017,9,2
"M","Yes",4,"Furniture",1292.94,3,43,2017,9,1
"M","Yes",4,"Office Supplies",25.584,2,43,2017,9,2
"M","Yes",4,"Office Supplies",261.74,2,43,2017,9,2
"M","Yes",4,"Office Supplies",14.4,5,43,2017,9,2
"M","Yes",4,"Office Supplies",69.48,1,44,2017,12,2
"M","Yes",3,"Office Supplies",16.28,2,19,2014,3,2
"M","Yes",3,"Technology",129.98,2,21,2016,3,3
"M","Yes",3,"Office Supplies",32.54,2,21,2016,3,2
"M","Yes",3,"Technology",120,6,21,2016,5,3
"M","Yes",3,"Office Supplies",8.67,1,21,2016,5,2
"M","Yes",3,"Office Supplies",39.936,4,22,2016,6,2
"M","Yes",3,"Technology",18.464,2,22,2016,6,3
"M","Yes",3,"Office Supplies",14.82,6,23,2017,9,2
"M","Yes",3,"Office Supplies",25.5,3,36,2014,8,2
"M","Yes",3,"Office Supplies",15.552,3,37,2015,6,2
"M","Yes",3,"Furniture",482.94,6,37,2015,6,1
"M","Yes",3,"Technology",179.97,3,38,2016,8,3
"M","Yes",3,"Office Supplies",12.96,2,38,2016,9,2
"M","Yes",3,"Technology",59.97,5,39,2017,2,3
"M","Yes",3,"Office Supplies",78.304,2,39,2017,2,2
"M","Yes",3,"Office Supplies",21.456,9,39,2017,2,2
"M","Yes",3,"Furniture",198.272,8,39,2017,4,1
"M","Yes",3,"Furniture",129.93,3,39,2017,5,1
"F","Yes",3,"Furniture",230.28,3,45,2014,4,6
"F","Yes",3,"Office Supplies",18.288,6,45,2014,4,5
"F","Yes",3,"Office Supplies",31.08,4,46,2015,11,5
"F","Yes",3,"Furniture",81.94,1,47,2016,12,6
"F","Yes",3,"Office Supplies",5.96,2,48,2017,9,5
"M","Yes",3,"Office Supplies",61.06,2,27,2015,2,2
"M","Yes",3,"Furniture",35.544,1,27,2015,2,1
"M","Yes",3,"Office Supplies",12.96,2,29,2016,7,2
"M","Yes",3,"Office Supplies",3.96,2,29,2016,7,2
"M","Yes",3,"Office Supplies",25.92,5,29,2017,5,2
"M","Yes",3,"Office Supplies",53.424,3,29,2017,5,2
"M","Yes",3,"Office Supplies",33.568,8,30,2017,11,2
"F","Yes",4,"Office Supplies",443.92,4,73,2015,9,5
"F","Yes",4,"Office Supplies",77.88,2,73,2015,10,5
"F","Yes",4,"Office Supplies",11.352,3,73,2015,11,5
"F","Yes",4,"Furniture",183.372,2,75,2017,8,6
"F","Yes",4,"Technology",119.94,6,75,2017,11,4
"F","Yes",4,"Furniture",607.52,2,75,2017,12,6
"F","Yes",4,"Office Supplies",31.16,2,75,2017,12,5
"F","Yes",4,"Office Supplies",255.85,7,37,2014,10,5
"F","Yes",4,"Office Supplies",3.408,1,37,2015,3,5
"F","Yes",4,"Office Supplies",23.52,5,38,2015,3,5
"F","Yes",4,"Technology",180.96,5,38,2015,3,4
"F","Yes",4,"Office Supplies",51.968,2,38,2015,5,5
"F","Yes",4,"Office Supplies",4.544,2,38,2016,3,5
"F","Yes",4,"Furniture",1352.032,4,38,2016,3,6
"F","Yes",4,"Office Supplies",1640.7,5,39,2017,2,5
"F","Yes",4,"Technology",371.2,5,39,2017,2,4
"F","Yes",4,"Office Supplies",5.184,1,40,2017,6,5
"F","Yes",4,"Office Supplies",856.656,6,34,2016,5,5
"F","Yes",4,"Office Supplies",13.184,4,34,2016,5,5
"F","Yes",4,"Office Supplies",48.784,4,34,2016,5,5
"F","Yes",4,"Office Supplies",76.64,2,34,2016,5,5
"F","Yes",4,"Office Supplies",18.528,6,34,2016,5,5
"F","Yes",4,"Office Supplies",21.88,2,34,2016,9,5
"F","Yes",4,"Furniture",207.846,3,35,2017,1,6
"F","Yes",4,"Technology",167.976,3,35,2017,2,4
"F","Yes",4,"Technology",109.53,3,35,2017,2,4
"F","Yes",4,"Office Supplies",9.82,2,35,2017,2,5
"F","Yes",4,"Furniture",51.968,2,35,2017,4,6
"F","Yes",4,"Office Supplies",51.336,3,35,2017,4,5
"F","Yes",4,"Office Supplies",332.704,1,35,2017,4,5
"F","Yes",4,"Furniture",42.408,3,35,2017,4,6
"F","Yes",4,"Office Supplies",33.12,4,35,2017,4,5
"F","Yes",4,"Furniture",220.2656,4,35,2017,4,6
"F","Yes",4,"Office Supplies",53.9,5,35,2017,6,5
"F","Yes",4,"Office Supplies",11.808,3,35,2017,9,5
"F","Yes",4,"Furniture",41.96,2,36,2017,12,6
"F","Yes",4,"Office Supplies",3.392,1,27,2014,11,5
"F","Yes",4,"Technology",559.984,2,27,2014,11,4
"F","Yes",4,"Furniture",603.92,5,27,2014,11,6
"F","Yes",4,"Office Supplies",16.9,5,28,2015,12,5
"F","Yes",4,"Furniture",25.08,6,28,2015,12,6
"F","Yes",4,"Technology",445.96,5,29,2016,2,4
"F","Yes",4,"Technology",36.24,1,29,2016,2,4
"F","Yes",4,"Office Supplies",10.65,3,29,2016,2,5
"F","Yes",4,"Office Supplies",5.16,2,30,2017,11,5
"M","Yes",4,"Furniture",25.16,5,73,2014,2,1
"M","Yes",4,"Office Supplies",25.92,5,73,2014,11,2
"M","Yes",4,"Office Supplies",120.768,4,73,2014,11,2
"M","Yes",4,"Furniture",299.975,5,75,2016,3,1
"M","Yes",4,"Technology",158.376,4,75,2016,3,3
"M","Yes",4,"Furniture",754.45,5,76,2016,12,1
"M","Yes",4,"Furniture",2.91,1,76,2017,3,1
"M","Yes",4,"Office Supplies",33.792,8,72,2014,9,2
"M","Yes",4,"Furniture",300.5328,2,72,2014,9,1
"M","Yes",4,"Office Supplies",2.724,2,72,2014,9,2
"M","Yes",4,"Office Supplies",3.264,2,72,2014,9,2
"M","Yes",4,"Office Supplies",3.592,4,73,2015,10,2
"M","Yes",4,"Office Supplies",32.4,5,74,2016,8,2
"M","Yes",4,"Office Supplies",41.86,7,74,2016,8,2
"M","Yes",4,"Office Supplies",77.56,2,74,2016,8,2
"M","Yes",4,"Office Supplies",29.6,2,75,2017,6,2
"M","Yes",4,"Furniture",514.165,5,75,2017,6,1
"M","Yes",4,"Technology",279.96,5,75,2017,6,3
"M","Yes",4,"Furniture",408.422,2,52,2015,7,1
"M","Yes",4,"Furniture",382.116,6,52,2015,7,1
"M","Yes",4,"Office Supplies",68.6,5,52,2015,7,2
"M","Yes",4,"Office Supplies",435.504,3,52,2015,7,2
"M","Yes",4,"Office Supplies",11.168,2,52,2015,7,2
"M","Yes",4,"Office Supplies",44.43,3,52,2015,11,2
"M","Yes",4,"Technology",226.2,5,52,2015,11,3
"M","Yes",4,"Furniture",186.54,3,52,2015,11,1
"M","Yes",4,"Office Supplies",265.86,7,52,2015,11,2
"M","Yes",4,"Office Supplies",27.9,5,52,2015,11,2
"M","Yes",4,"Technology",29,2,53,2016,7,3
"F","Yes",4,"Furniture",31.4,5,40,2015,4,6
"F","Yes",4,"Furniture",9.48,1,40,2015,4,6
"F","Yes",4,"Technology",209.5,10,40,2015,4,4
"F","Yes",4,"Furniture",24.3,5,40,2015,4,6
"F","Yes",4,"Office Supplies",6.48,1,40,2015,4,5
"F","Yes",4,"Furniture",801.568,2,42,2016,9,6
"F","Yes",4,"Office Supplies",368.91,9,42,2016,9,5
"F","Yes",4,"Furniture",885.528,9,42,2016,9,6
"F","Yes",4,"Furniture",10.16,2,43,2017,10,6
"F","Yes",4,"Technology",209.94,6,43,2017,10,4
