"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth"
"1637","F","Yes",3,"Office Supplies",10.368,2,7,28,2014,9
"1638","F","Yes",3,"Office Supplies",166.84,5,3,28,2014,9
"1639","F","Yes",3,"Office Supplies",11.673,3,4,23,2017,11
"1640","F","Yes",3,"Office Supplies",68.46,7,5,20,2014,9
"1641","F","Yes",3,"Office Supplies",601.3,2,3,20,2014,9
"1642","F","Yes",3,"Office Supplies",646.272,8,3,23,2017,8
"1643","F","Yes",3,"Furniture",464.292,9,3,20,2014,9
"1644","F","Yes",3,"Technology",823.96,5,10,23,2017,10
"1645","F","Yes",3,"Office Supplies",44.82,9,6,20,2014,9
"1646","F","Yes",3,"Office Supplies",10.272,3,6,22,2016,9
"1647","F","Yes",3,"Office Supplies",3.564,3,5,23,2017,10
"1648","F","Yes",3,"Technology",287.97,3,10,20,2014,9
"1649","F","Yes",3,"Office Supplies",10.368,2,7,23,2017,8
"1650","F","Yes",3,"Technology",2799.96,4,9,20,2014,9
"1651","F","Yes",3,"Technology",108.784,2,10,22,2016,9
"1652","F","Yes",3,"Furniture",298.776,3,3,22,2016,5
"1653","F","Yes",3,"Office Supplies",86.058,7,5,22,2016,9
"1654","F","Yes",3,"Office Supplies",23.472,3,5,22,2016,9
"1655","F","Yes",3,"Office Supplies",6.72,5,5,22,2016,5
"1656","F","Yes",3,"Office Supplies",21.12,5,7,21,2015,7
"1657","F","Yes",3,"Technology",16.99,1,10,20,2014,9
"1658","F","Yes",3,"Office Supplies",10.272,3,4,23,2017,10
"1659","F","Yes",4,"Office Supplies",15.52,4,8,64,2014,7
"1660","F","Yes",4,"Office Supplies",2.78,1,4,67,2017,5
"1661","F","Yes",4,"Office Supplies",28.16,4,7,67,2017,12
"1662","F","Yes",4,"Office Supplies",6.48,1,7,64,2014,7
"1663","F","Yes",4,"Furniture",634.116,6,1,64,2014,3
"1664","F","Yes",4,"Office Supplies",86.376,3,5,67,2017,7
"1665","F","Yes",4,"Office Supplies",17.472,3,7,64,2014,3
"1666","F","Yes",4,"Office Supplies",18.24,3,4,67,2017,7
"1667","F","Yes",4,"Office Supplies",13.12,4,4,67,2017,7
"1668","F","Yes",4,"Office Supplies",9.84,3,4,67,2017,5
"1669","F","Yes",4,"Furniture",15.84,3,2,67,2017,7
"1670","F","Yes",4,"Office Supplies",119.56,2,5,31,2015,6
"1671","F","Yes",4,"Office Supplies",16.224,2,7,30,2014,6
"1672","F","Yes",4,"Technology",251.944,7,10,30,2014,3
"1673","F","Yes",4,"Office Supplies",335.72,5,5,30,2014,3
"1674","F","Yes",4,"Furniture",626.352,3,1,31,2015,10
"1675","F","Yes",4,"Furniture",479.9,5,2,30,2014,11
"1676","F","Yes",4,"Furniture",127.302,7,1,30,2014,3
"1677","F","Yes",4,"Furniture",54.992,14,2,32,2016,1
"1678","F","Yes",4,"Office Supplies",10.752,4,5,31,2015,12
"1679","F","Yes",4,"Technology",71.76,6,10,31,2015,10
"1680","F","Yes",4,"Furniture",899.136,4,1,31,2015,10
"1681","F","Yes",4,"Office Supplies",140.75,5,3,31,2015,6
"1682","F","Yes",4,"Office Supplies",51.84,8,6,31,2015,10
"1683","F","Yes",4,"Office Supplies",19.9,5,4,31,2015,10
"1684","F","Yes",4,"Furniture",183.372,2,2,59,2014,10
"1685","F","Yes",4,"Office Supplies",143.728,2,8,62,2017,3
"1686","F","Yes",4,"Technology",201.584,2,10,61,2016,6
"1687","F","Yes",4,"Office Supplies",7.968,2,7,59,2014,10
"1688","F","Yes",4,"Technology",84.784,2,10,61,2016,3
"1689","F","Yes",4,"Office Supplies",35.88,6,7,61,2016,9
"1690","M","No",1,"Furniture",2.328,2,2,41,2016,11
"1691","M","No",1,"Office Supplies",10.78,5,5,41,2016,11
"1692","M","No",1,"Technology",68.46,7,9,42,2017,5
"1693","M","No",1,"Technology",90.57,3,9,41,2016,1
"1694","M","No",1,"Office Supplies",3.366,3,5,40,2015,7
"1695","M","No",1,"Office Supplies",78.759,9,5,41,2016,11
"1696","M","No",1,"Office Supplies",1.192,2,5,41,2016,11
"1697","M","No",1,"Office Supplies",10.368,2,7,41,2016,11
"1698","M","No",1,"Technology",73.98,2,10,39,2014,7
"1699","M","No",1,"Office Supplies",58.368,12,6,41,2016,11
"1700","M","No",1,"Technology",71.96,5,10,41,2016,11
"1701","M","No",1,"Office Supplies",5.58,1,4,39,2014,7
"1702","M","No",1,"Office Supplies",11.648,2,5,41,2016,1
"1703","M","No",1,"Furniture",29.22,3,3,40,2015,12
"1704","M","No",1,"Office Supplies",100.704,6,8,41,2016,11
"1705","M","No",1,"Office Supplies",40.968,3,5,41,2016,11
"1706","M","No",1,"Office Supplies",25.92,5,6,42,2017,5
"1707","F","Yes",4,"Office Supplies",79.92,4,6,54,2017,1
"1708","F","Yes",4,"Office Supplies",12.28,1,7,54,2017,1
"1709","F","Yes",4,"Office Supplies",542.94,3,3,54,2017,1
"1710","F","Yes",4,"Technology",177.48,3,10,52,2015,11
"1711","F","Yes",4,"Office Supplies",2.04,1,5,54,2017,1
"1712","F","Yes",4,"Furniture",215.65,5,2,53,2016,7
"1713","F","Yes",4,"Office Supplies",21.4,5,4,51,2014,6
"1714","F","Yes",4,"Furniture",354.9,5,1,53,2016,4
"1715","F","Yes",4,"Technology",46.864,2,8,51,2014,5
"1716","F","Yes",4,"Office Supplies",5.04,2,6,38,2016,5
"1717","F","Yes",4,"Furniture",353.568,2,1,38,2016,6
"1718","F","Yes",4,"Office Supplies",17.22,3,5,37,2015,11
"1719","F","Yes",4,"Furniture",22.512,3,2,39,2017,9
"1720","F","Yes",4,"Technology",71.976,3,8,39,2017,9
"1721","F","Yes",4,"Office Supplies",3.444,2,5,39,2017,9
"1722","F","Yes",4,"Office Supplies",94.2,6,8,39,2017,4
"1723","F","Yes",4,"Office Supplies",12.672,3,8,38,2016,5
"1724","F","Yes",4,"Office Supplies",538.194,2,5,39,2017,9
"1725","F","Yes",4,"Office Supplies",17.34,3,7,37,2015,11
"1726","F","Yes",4,"Office Supplies",18.936,3,8,38,2016,5
"1727","F","Yes",4,"Furniture",1024.38,7,3,37,2015,11
"1728","F","Yes",4,"Office Supplies",6,2,6,38,2016,9
"1729","F","Yes",4,"Office Supplies",26.22,3,5,37,2015,11
"1730","F","Yes",4,"Office Supplies",28.4,5,5,39,2017,4
"1731","F","Yes",4,"Furniture",97.44,3,2,36,2014,9
"1732","F","Yes",4,"Office Supplies",36.56,5,5,38,2016,6
"1733","F","Yes",4,"Furniture",579.528,4,2,36,2014,9
"1734","F","Yes",4,"Office Supplies",13.04,4,4,36,2014,9
"1735","F","Yes",4,"Technology",47.984,2,9,39,2017,9
"1736","F","Yes",4,"Office Supplies",13.97,1,3,36,2014,12
"1737","F","Yes",4,"Office Supplies",3.984,1,5,36,2014,9
"1738","F","Yes",4,"Office Supplies",34.65,3,4,39,2017,12
"1739","F","Yes",4,"Office Supplies",186.144,6,5,38,2016,6
"1740","F","Yes",4,"Office Supplies",1.908,3,5,38,2016,9
"1741","F","Yes",4,"Office Supplies",68.62,2,5,44,2015,9
"1742","F","Yes",4,"Office Supplies",8.26,2,6,44,2015,5
"1743","F","Yes",4,"Technology",43.56,3,9,44,2015,4
"1744","F","Yes",4,"Technology",775.728,6,10,44,2015,5
"1745","F","Yes",4,"Furniture",400.784,1,1,46,2017,6
"1746","F","Yes",4,"Technology",1439.968,4,9,44,2015,4
"1747","F","Yes",4,"Technology",71.976,3,10,46,2017,6
"1748","F","Yes",4,"Office Supplies",19.44,3,7,46,2017,6
"1749","F","Yes",4,"Office Supplies",104.79,7,8,44,2015,5
"1750","F","Yes",4,"Technology",11.12,2,10,43,2014,9
"1751","F","Yes",4,"Furniture",493.43,5,1,43,2014,9
"1752","F","Yes",4,"Technology",2973.32,7,9,44,2015,5
"1753","F","Yes",4,"Office Supplies",16.34,2,7,81,2017,7
"1754","F","Yes",4,"Furniture",85.98,1,3,79,2015,9
"1755","F","Yes",4,"Technology",119.9,2,9,79,2015,11
"1756","F","Yes",4,"Office Supplies",196.62,2,6,79,2015,12
"1757","F","Yes",4,"Furniture",7.904,2,2,81,2017,7
"1758","F","Yes",4,"Office Supplies",1217.568,2,4,79,2015,6
"1759","F","Yes",4,"Furniture",225.296,2,1,81,2017,7
"1760","F","Yes",4,"Office Supplies",50.352,3,5,81,2017,7
"1761","F","Yes",4,"Technology",1001.584,2,10,80,2016,9
"1762","F","Yes",4,"Furniture",210.58,2,2,71,2017,2
"1763","F","Yes",4,"Office Supplies",8,2,6,71,2017,5
"1764","F","Yes",4,"Furniture",1592.85,7,3,70,2016,1
"1765","F","Yes",4,"Office Supplies",30.96,2,5,71,2017,2
"1766","F","Yes",4,"Furniture",32.448,2,3,71,2017,5
"1767","F","Yes",4,"Office Supplies",50.4,8,6,71,2017,8
"1768","F","Yes",4,"Technology",239.984,2,9,71,2017,2
"1769","F","Yes",4,"Office Supplies",64.2,5,5,71,2017,5
"1770","F","Yes",4,"Office Supplies",11.88,2,5,70,2016,1
"1771","F","Yes",4,"Furniture",41.568,2,1,70,2016,4
"1772","F","Yes",4,"Office Supplies",26.388,4,5,71,2017,5
"1773","F","Yes",4,"Furniture",373.47,5,3,71,2017,5
"1774","F","No",1,"Office Supplies",143.728,2,8,70,2017,3
"1775","F","No",1,"Office Supplies",7.968,2,7,67,2014,10
"1776","F","No",1,"Technology",84.784,2,10,69,2016,3
"1777","F","No",1,"Office Supplies",35.88,6,7,69,2016,9
"1778","F","No",1,"Technology",201.584,2,10,69,2016,6
"1779","F","No",1,"Furniture",183.372,2,2,67,2014,10
"1780","F","Yes",3,"Technology",479.952,6,9,21,2017,6
"1781","F","Yes",3,"Office Supplies",9.96,2,6,21,2017,11
"1782","F","Yes",3,"Technology",143.976,3,10,19,2015,6
"1783","F","Yes",3,"Office Supplies",62.94,3,5,18,2014,8
"1784","F","Yes",3,"Office Supplies",5.43,3,6,19,2015,6
"1785","F","Yes",3,"Office Supplies",23.92,5,4,21,2017,6
"1786","F","Yes",3,"Furniture",232.88,4,2,21,2017,12
"1787","F","Yes",3,"Technology",217.584,2,10,19,2015,6
"1788","F","Yes",3,"Office Supplies",152.24,5,3,18,2014,8
"1789","F","Yes",3,"Office Supplies",35.04,2,3,21,2017,11
"1790","F","Yes",3,"Office Supplies",15.28,2,6,19,2015,9
"1791","F","Yes",3,"Office Supplies",39.68,2,3,20,2016,3
"1792","F","Yes",3,"Office Supplies",279.9,5,7,19,2015,9
"1793","F","Yes",3,"Technology",619.95,5,9,19,2015,9
"1794","F","Yes",3,"Office Supplies",17.472,3,5,21,2017,7
"1795","F","Yes",3,"Furniture",242.352,3,1,21,2017,4
"1796","F","Yes",3,"Office Supplies",91.36,5,6,18,2014,8
"1797","F","Yes",3,"Office Supplies",27.93,3,8,21,2017,11
"1798","F","Yes",3,"Office Supplies",10.776,3,4,21,2017,4
"1799","F","Yes",3,"Office Supplies",4.36,2,6,19,2015,9
"1800","F","Yes",3,"Technology",479.97,3,9,21,2017,12
"1801","F","Yes",3,"Office Supplies",9.21,3,3,21,2017,11
"1802","M","Yes",4,"Technology",19.04,4,8,41,2016,12
"1803","M","Yes",4,"Office Supplies",152,5,4,41,2016,11
"1804","M","Yes",4,"Office Supplies",715.64,2,3,41,2016,7
"1805","M","Yes",4,"Office Supplies",20.568,3,8,41,2016,12
"1806","M","Yes",4,"Office Supplies",29.68,7,3,39,2014,12
"1807","M","Yes",4,"Technology",65.99,1,10,42,2017,10
"1808","M","Yes",4,"Office Supplies",895.92,5,5,42,2017,4
"1809","M","Yes",4,"Office Supplies",4.356,2,3,41,2016,12
"1810","M","Yes",4,"Technology",34.95,5,9,41,2016,11
"1811","M","Yes",4,"Office Supplies",149.352,3,5,41,2016,3
"1812","M","Yes",4,"Office Supplies",12.992,1,8,41,2016,3
"1813","M","Yes",4,"Office Supplies",6.096,2,5,41,2016,12
"1814","M","Yes",4,"Office Supplies",6.08,1,6,39,2014,6
"1815","M","Yes",4,"Furniture",1114.272,4,3,41,2016,12
"1816","M","Yes",4,"Technology",47.53,7,8,39,2014,12
"1817","M","Yes",4,"Office Supplies",5.28,1,7,42,2017,4
"1818","M","No",1,"Office Supplies",8.64,2,5,34,2017,11
"1819","M","No",1,"Office Supplies",153.584,2,8,34,2017,6
"1820","M","No",1,"Office Supplies",11.184,1,8,34,2017,6
"1821","M","No",1,"Technology",89.544,7,9,34,2017,6
"1822","M","No",1,"Office Supplies",35.168,2,8,34,2017,6
"1823","M","No",1,"Office Supplies",55.6,5,8,32,2015,9
"1824","M","No",1,"Office Supplies",74.52,9,5,32,2015,2
"1825","M","No",1,"Office Supplies",27.96,2,8,33,2016,12
"1826","M","No",1,"Technology",617.976,3,9,32,2015,9
"1827","M","No",1,"Office Supplies",72.588,2,4,34,2017,6
"1828","M","No",1,"Furniture",1441.3,7,3,31,2014,6
"1829","M","No",1,"Office Supplies",32.064,6,7,33,2016,10
"1830","M","No",1,"Office Supplies",14.03,1,8,33,2016,12
"1831","M","No",1,"Office Supplies",8.568,3,5,32,2015,3
"1832","M","No",1,"Office Supplies",35.712,8,3,34,2017,11
"1833","M","Yes",4,"Office Supplies",23.36,4,3,80,2017,11
"1834","M","Yes",4,"Office Supplies",56.3,2,4,78,2015,11
"1835","M","Yes",4,"Furniture",1198.33,10,1,77,2014,3
"1836","M","Yes",4,"Technology",25.488,2,9,78,2015,12
"1837","F","Yes",4,"Office Supplies",10.528,7,5,54,2016,9
"1838","F","Yes",4,"Furniture",1673.184,12,3,55,2017,11
"1839","F","Yes",4,"Technology",199.75,5,9,55,2017,11
"1840","F","Yes",4,"Office Supplies",230.376,3,8,54,2016,4
"1841","F","Yes",4,"Office Supplies",9.664,2,7,54,2016,4
"1842","F","Yes",4,"Office Supplies",25.35,3,8,54,2016,11
"1843","F","Yes",4,"Office Supplies",12.264,7,3,68,2017,12
"1844","F","Yes",4,"Office Supplies",218.352,3,8,68,2017,12
"1845","F","Yes",4,"Office Supplies",646.2,5,8,65,2014,11
"1846","F","Yes",4,"Furniture",72.704,4,2,68,2017,12
"1847","F","Yes",4,"Office Supplies",152.94,3,3,66,2015,12
"1848","F","Yes",4,"Furniture",277.5,4,3,66,2015,8
"1849","F","Yes",4,"Office Supplies",23.16,2,5,68,2017,5
"1850","F","Yes",4,"Furniture",283.92,4,2,66,2015,12
"1851","M","Yes",4,"Furniture",14.76,2,2,82,2016,12
"1852","M","Yes",4,"Furniture",70.98,1,3,83,2017,11
"1853","M","Yes",4,"Office Supplies",6.48,1,7,82,2016,9
"1854","M","Yes",4,"Office Supplies",6.38,1,4,82,2016,9
"1855","M","Yes",4,"Furniture",59.92,4,2,80,2014,4
"1856","M","Yes",4,"Technology",1022.97,5,10,81,2015,4
"1857","F","Yes",4,"Office Supplies",26.352,3,4,41,2017,11
"1858","F","Yes",4,"Technology",302.376,3,10,38,2014,7
"1859","F","Yes",4,"Technology",58.416,2,9,40,2016,11
"1860","F","Yes",4,"Office Supplies",19.44,3,7,41,2017,12
"1861","F","Yes",4,"Technology",604.752,6,10,38,2014,7
"1862","F","Yes",4,"Furniture",500.24,13,1,38,2014,8
"1863","F","Yes",4,"Office Supplies",40.7,5,8,38,2014,7
"1864","F","Yes",4,"Office Supplies",419.4,5,7,41,2017,12
"1865","F","Yes",4,"Office Supplies",20.12,2,6,38,2014,8
"1866","F","Yes",4,"Technology",45,3,9,38,2014,7
"1867","F","Yes",4,"Office Supplies",896.99,1,5,38,2014,8
"1868","F","Yes",4,"Technology",4799.984,2,9,41,2017,4
"1869","F","Yes",4,"Furniture",482.664,8,1,41,2017,4
"1870","F","Yes",4,"Office Supplies",13.005,3,4,41,2017,12
"1871","F","Yes",4,"Office Supplies",12.3,5,4,41,2017,12
"1872","M","Yes",3,"Office Supplies",5.248,2,3,20,2015,5
"1873","M","Yes",3,"Office Supplies",14.952,1,5,22,2017,12
"1874","M","Yes",3,"Technology",149.97,3,9,20,2015,2
"1875","M","Yes",3,"Furniture",28.4,2,2,20,2015,2
"1876","M","Yes",3,"Office Supplies",39.96,2,6,22,2017,9
"1877","M","Yes",3,"Office Supplies",34.272,3,5,19,2014,10
"1878","M","Yes",3,"Office Supplies",5.28,1,7,21,2016,11
"1879","M","Yes",3,"Office Supplies",16.768,2,8,21,2016,7
"1880","M","Yes",3,"Office Supplies",84.96,6,8,20,2015,11
"1881","M","Yes",3,"Office Supplies",16.52,5,5,19,2014,4
"1882","M","Yes",3,"Office Supplies",17.94,3,7,22,2017,12
"1883","M","Yes",3,"Technology",116.98,2,10,22,2017,12
"1884","M","Yes",3,"Technology",499.98,2,9,21,2016,11
"1885","M","Yes",3,"Office Supplies",8.26,2,5,21,2016,11
"1886","M","Yes",3,"Office Supplies",16.9,5,7,22,2017,9
"1887","M","Yes",3,"Office Supplies",34.2,5,8,35,2014,5
"1888","M","Yes",3,"Office Supplies",31.68,4,8,36,2015,8
"1889","M","Yes",3,"Office Supplies",7.56,3,4,38,2017,7
"1890","M","Yes",3,"Office Supplies",12.96,2,4,38,2017,7
"1891","M","Yes",3,"Office Supplies",54.9,5,8,38,2017,4
"1892","M","Yes",3,"Office Supplies",18.336,4,5,38,2017,11
"1893","M","Yes",3,"Office Supplies",1.08,2,5,38,2017,7
"1894","M","Yes",3,"Office Supplies",19.56,5,4,38,2017,6
"1895","M","Yes",3,"Office Supplies",24.56,2,6,38,2017,7
"1896","M","Yes",3,"Office Supplies",12.032,8,6,36,2015,8
"1897","M","Yes",3,"Office Supplies",5.768,2,3,36,2015,8
"1898","M","Yes",3,"Office Supplies",10.368,2,6,36,2015,8
"1899","M","Yes",3,"Furniture",24.048,9,2,38,2017,11
"1900","M","Yes",3,"Furniture",1013.488,7,1,37,2016,1
"1901","M","Yes",3,"Office Supplies",10.44,5,6,38,2017,11
"1902","M","Yes",3,"Furniture",153.568,2,2,37,2016,1
"1903","F","Yes",2,"Technology",6999.96,4,9,15,2014,12
"1904","F","Yes",2,"Office Supplies",13.272,3,5,15,2014,2
"1905","F","Yes",2,"Technology",104.85,3,9,15,2014,9
"1906","F","Yes",2,"Office Supplies",102.96,2,8,18,2017,6
"1907","F","Yes",2,"Technology",385.8,5,9,18,2017,6
"1908","F","Yes",2,"Technology",164.792,1,10,18,2017,3
"1909","F","Yes",2,"Office Supplies",83.84,2,5,15,2014,2
"1910","F","Yes",2,"Office Supplies",18.288,6,5,18,2017,6
"1911","F","Yes",2,"Furniture",25.248,3,2,15,2014,1
"1912","F","Yes",2,"Furniture",174.42,3,1,18,2017,6
"1913","F","Yes",2,"Furniture",821.88,6,3,15,2014,9
"1914","F","Yes",2,"Office Supplies",12.96,2,6,15,2014,9
"1915","F","Yes",2,"Office Supplies",37.94,2,7,18,2017,6
"1916","F","Yes",2,"Office Supplies",42.81,3,4,15,2014,9
"1917","F","Yes",2,"Office Supplies",6.08,2,4,18,2017,3
"1918","F","Yes",2,"Furniture",57.69,3,3,15,2014,9
"1919","F","Yes",2,"Office Supplies",81.2,5,8,17,2016,4
"1920","M","Yes",3,"Office Supplies",17.544,3,6,23,2014,8
"1921","M","Yes",3,"Office Supplies",78.304,2,7,23,2014,8
"1922","M","Yes",3,"Furniture",44.128,4,2,23,2014,8
"1923","M","Yes",3,"Furniture",4.928,2,2,24,2015,7
"1924","M","Yes",3,"Office Supplies",20.664,7,6,26,2017,9
"1925","M","Yes",3,"Office Supplies",11.12,4,4,24,2015,7
"1926","M","Yes",3,"Office Supplies",6.48,1,7,24,2015,6
"1927","M","Yes",3,"Office Supplies",9.08,2,7,25,2016,11
"1928","M","Yes",3,"Office Supplies",314.55,3,6,25,2016,11
"1929","M","Yes",3,"Office Supplies",7.23,5,5,24,2015,7
"1930","M","Yes",3,"Office Supplies",4.91,1,4,25,2016,11
"1931","M","Yes",3,"Office Supplies",17.94,3,4,23,2014,7
"1932","M","Yes",3,"Office Supplies",62.92,1,3,23,2014,8
"1933","F","Yes",4,"Furniture",1913.4,9,3,34,2015,12
"1934","F","Yes",4,"Technology",203.184,2,10,35,2016,3
"1935","F","Yes",4,"Office Supplies",44.784,1,7,36,2017,10
"1936","F","Yes",4,"Office Supplies",146.73,3,8,34,2015,12
"1937","F","Yes",4,"Office Supplies",157.92,5,3,35,2016,3
"1938","F","Yes",4,"Furniture",291.136,4,2,36,2017,6
"1939","F","Yes",4,"Office Supplies",296.712,13,5,33,2014,12
"1940","F","Yes",4,"Furniture",67.96,4,2,34,2015,9
"1941","F","Yes",4,"Office Supplies",32.4,5,7,34,2015,12
"1942","F","Yes",4,"Office Supplies",6.48,1,7,36,2017,7
"1943","F","Yes",4,"Furniture",2003.92,5,1,34,2015,12
"1944","F","Yes",4,"Office Supplies",114.2,5,7,34,2015,12
"1945","F","Yes",4,"Furniture",137.54,2,2,42,2014,11
"1946","F","Yes",4,"Furniture",730.2,4,3,42,2014,11
"1947","F","Yes",4,"Office Supplies",359.32,4,8,42,2014,5
"1948","F","Yes",4,"Office Supplies",34.944,6,5,43,2015,11
"1949","F","Yes",4,"Furniture",15.24,3,2,42,2014,9
"1950","F","Yes",4,"Office Supplies",9.248,2,7,45,2017,9
"1951","F","Yes",4,"Office Supplies",104.696,1,8,44,2016,3
"1952","F","Yes",4,"Office Supplies",70.95,3,8,43,2015,11
"1953","F","Yes",4,"Office Supplies",55.48,1,7,43,2015,12
"1954","F","Yes",4,"Office Supplies",119.04,6,4,43,2015,11
"1955","F","Yes",4,"Furniture",567.12,10,3,42,2014,5
"1956","M","Yes",4,"Office Supplies",45.96,2,3,27,2016,8
"1957","M","Yes",4,"Technology",1039.728,2,10,27,2016,8
"1958","M","Yes",4,"Office Supplies",241.44,3,3,25,2014,11
"1959","M","Yes",4,"Office Supplies",20.388,2,3,25,2014,12
"1960","M","Yes",4,"Office Supplies",76.608,8,3,28,2017,6
"1961","M","Yes",4,"Furniture",120.96,2,3,28,2017,6
"1962","M","Yes",4,"Office Supplies",142.776,1,8,28,2017,6
"1963","M","Yes",4,"Office Supplies",8.448,2,6,25,2014,12
"1964","M","Yes",4,"Furniture",87.54,3,2,25,2014,9
"1965","M","Yes",4,"Office Supplies",79.14,3,7,25,2014,6
"1966","M","Yes",4,"Furniture",31.168,4,3,28,2017,6
"1967","M","Yes",4,"Furniture",37.4,2,2,25,2014,6
"1968","M","Yes",4,"Office Supplies",91.36,5,6,28,2017,6
"1969","M","Yes",4,"Technology",99.98,2,9,25,2014,11
"1970","M","Yes",4,"Technology",239.976,3,10,28,2017,6
"1971","M","Yes",4,"Technology",2239.936,8,10,28,2017,6
"1972","M","Yes",4,"Office Supplies",18.06,7,4,25,2014,6
"1973","M","Yes",4,"Office Supplies",16.272,1,8,25,2014,3
"1974","M","Yes",4,"Office Supplies",733.95,7,7,25,2014,11
"1975","M","Yes",4,"Office Supplies",143.7,3,7,41,2016,4
"1976","M","Yes",4,"Office Supplies",74.416,2,8,42,2017,5
"1977","M","Yes",4,"Office Supplies",20.736,4,7,40,2015,10
"1978","M","Yes",4,"Office Supplies",900.08,4,8,41,2016,12
"1979","M","Yes",4,"Office Supplies",30.384,1,3,42,2017,9
"1980","M","Yes",4,"Furniture",7.996,1,2,42,2017,5
"1981","M","Yes",4,"Office Supplies",6.848,2,7,42,2017,5
"1982","M","Yes",4,"Technology",124.792,1,10,42,2017,2
"1983","M","Yes",4,"Office Supplies",29.79,3,4,40,2015,8
"1984","M","Yes",4,"Office Supplies",41.4,4,6,40,2015,8
"1985","M","Yes",4,"Furniture",64.944,3,2,40,2015,10
"1986","M","Yes",4,"Office Supplies",5.248,2,4,42,2017,5
"1987","M","Yes",4,"Furniture",83.952,3,2,41,2016,9
"1988","M","Yes",4,"Office Supplies",3.75,1,6,40,2015,8
"1989","M","Yes",4,"Furniture",113.568,2,1,41,2016,11
"1990","M","Yes",4,"Furniture",480.96,3,3,42,2017,2
"1991","M","Yes",4,"Technology",799.92,10,9,39,2014,11
"1992","F","Yes",3,"Office Supplies",48.36,5,3,29,2014,12
"1993","F","Yes",4,"Office Supplies",15.75,5,6,28,2015,5
"1994","F","Yes",4,"Technology",359.976,3,10,30,2017,1
"1995","F","Yes",4,"Office Supplies",94.85,5,6,30,2017,1
"1996","F","Yes",4,"Office Supplies",15.96,2,7,30,2017,9
"1997","F","Yes",4,"Office Supplies",24.2,5,4,30,2017,1
"1998","F","Yes",4,"Office Supplies",12.96,2,7,30,2017,1
"1999","F","Yes",4,"Technology",47.79,3,9,27,2014,4
"2000","F","Yes",4,"Furniture",14.91,3,2,30,2017,1
"2001","F","Yes",4,"Office Supplies",28.9,5,7,28,2015,9
"2002","F","Yes",4,"Furniture",1406.86,7,1,28,2015,5
"2003","F","Yes",4,"Office Supplies",8.85,5,5,27,2014,2
"2004","F","Yes",4,"Office Supplies",27.18,1,5,28,2015,9
"2005","F","Yes",4,"Office Supplies",323.1,2,8,28,2015,5
"2006","F","Yes",4,"Office Supplies",20.7,2,6,28,2015,9
"2007","F","Yes",4,"Office Supplies",9.26,2,4,28,2015,9
"2008","F","Yes",4,"Office Supplies",105.98,2,8,28,2015,9
"2009","F","Yes",4,"Office Supplies",13.48,1,8,30,2017,1
"2010","F","Yes",4,"Office Supplies",1.24,1,6,28,2015,9
"2011","F","Yes",4,"Office Supplies",423.28,11,8,27,2014,8
"2012","F","Yes",4,"Technology",299.94,6,9,34,2015,12
"2013","F","Yes",4,"Office Supplies",1.234,1,4,33,2014,11
"2014","F","Yes",4,"Office Supplies",362.92,2,8,35,2016,3
"2015","F","Yes",4,"Furniture",39.98,2,2,35,2016,9
"2016","F","Yes",4,"Office Supplies",262.336,8,6,33,2014,11
"2017","F","Yes",4,"Office Supplies",75.48,2,4,35,2016,9
"2018","F","Yes",4,"Technology",241.176,3,10,33,2014,11
"2019","F","Yes",4,"Office Supplies",26.38,1,7,35,2016,3
"2020","F","Yes",4,"Furniture",836.592,8,3,35,2016,3
"2021","F","Yes",4,"Office Supplies",25.76,7,8,34,2015,12
"2022","F","Yes",4,"Technology",4899.93,7,9,35,2016,3
"2023","F","Yes",4,"Office Supplies",75.88,2,6,35,2016,6
"2024","F","Yes",4,"Office Supplies",896.99,5,5,33,2014,11
"2025","F","Yes",4,"Office Supplies",21.72,5,7,33,2014,11
"2026","F","Yes",4,"Technology",148.48,2,10,33,2014,11
"2027","F","Yes",4,"Office Supplies",67.56,3,4,33,2014,11
"2028","M","Yes",3,"Office Supplies",9.82,2,6,36,2015,1
"2029","M","Yes",3,"Office Supplies",13.092,4,4,38,2017,3
"2030","M","Yes",3,"Technology",16.776,3,10,36,2015,3
