"","gender","MaritalStatus","Familysize","ProductCategory","Sales","Quantity","prodbin","Age","Billyear","Billmonth","pam_fit2$clustering"
"7037","F","Yes",4,"Office Supplies",139.86,7,"(7e+03,7.2e+03]",75,2017,11,5
"7038","F","Yes",4,"Furniture",390.272,8,"(6.2e+03,6.4e+03]",74,2016,5,6
"7039","F","Yes",4,"Office Supplies",62.192,13,"(7.2e+03,7.4e+03]",74,2016,5,5
"7040","F","Yes",4,"Office Supplies",12.39,3,"(6.8e+03,7e+03]",72,2014,12,5
"7041","F","Yes",4,"Furniture",307.136,4,"(6e+03,6.2e+03]",75,2017,11,6
"7042","F","Yes",4,"Office Supplies",9.4,5,"(6.6e+03,6.8e+03]",53,2017,9,5
"7043","F","Yes",4,"Office Supplies",74,5,"(7e+03,7.2e+03]",53,2017,9,5
"7044","F","Yes",4,"Technology",201.584,2,"(7.8e+03,8e+03]",53,2017,9,4
"7045","F","Yes",4,"Office Supplies",8.784,4,"(6.6e+03,6.8e+03]",51,2015,11,5
"7046","F","Yes",4,"Office Supplies",12.88,1,"(7.4e+03,7.6e+03]",51,2015,4,5
"7047","F","Yes",4,"Office Supplies",10.368,2,"(7e+03,7.2e+03]",53,2017,12,5
"7048","F","Yes",4,"Technology",21.48,3,"(7.6e+03,7.8e+03]",51,2015,11,4
"7049","F","Yes",4,"Furniture",310.88,2,"(6.4e+03,6.6e+03]",53,2017,12,6
"7050","M","Yes",4,"Office Supplies",18.9,3,"(7e+03,7.2e+03]",57,2014,9,2
"7051","M","Yes",4,"Office Supplies",1395.54,9,"(7.4e+03,7.6e+03]",57,2014,9,2
"7052","M","Yes",4,"Furniture",37.05,3,"(6.2e+03,6.4e+03]",59,2016,5,1
"7053","M","Yes",4,"Furniture",117.36,4,"(6.2e+03,6.4e+03]",57,2014,9,1
"7054","M","Yes",4,"Office Supplies",57.584,2,"(6.8e+03,7e+03]",59,2016,11,2
"7055","M","Yes",4,"Office Supplies",77.52,2,"(7.2e+03,7.4e+03]",57,2014,9,2
"7056","M","Yes",4,"Technology",257.98,2,"(7.8e+03,8e+03]",59,2016,11,3
"7057","F","Yes",4,"Office Supplies",62.296,13,"(6.8e+03,7e+03]",38,2015,4,5
"7058","F","Yes",4,"Office Supplies",15.552,3,"(7.2e+03,7.4e+03]",37,2014,9,5
"7059","F","Yes",4,"Office Supplies",10.71,3,"(6.6e+03,6.8e+03]",38,2015,4,5
"7060","F","Yes",4,"Technology",99.6,1,"(7.6e+03,7.8e+03]",38,2015,4,4
"7061","F","Yes",4,"Furniture",799.56,9,"(6.2e+03,6.4e+03]",39,2016,12,6
"7062","F","Yes",4,"Furniture",195.466,2,"(6e+03,6.2e+03]",38,2015,7,6
"7063","F","Yes",4,"Technology",252,5,"(7.6e+03,7.8e+03]",37,2014,9,4
"7064","F","Yes",4,"Office Supplies",32.4,5,"(7.2e+03,7.4e+03]",40,2017,9,5
"7065","F","Yes",4,"Furniture",8.36,2,"(6.4e+03,6.6e+03]",40,2017,9,6
"7066","F","Yes",4,"Furniture",257.499,3,"(6e+03,6.2e+03]",39,2016,4,6
"7067","F","Yes",4,"Furniture",198.46,2,"(6.2e+03,6.4e+03]",83,2017,7,6
"7068","F","Yes",4,"Technology",50,2,"(7.6e+03,7.8e+03]",83,2017,7,4
"7069","F","Yes",4,"Office Supplies",786.48,8,"(7e+03,7.2e+03]",83,2017,7,5
"7070","F","Yes",4,"Office Supplies",23.168,2,"(6.6e+03,6.8e+03]",83,2017,7,5
"7071","M","Yes",4,"Furniture",681.408,12,"(6.2e+03,6.4e+03]",39,2017,5,1
"7072","M","Yes",4,"Furniture",280.792,1,"(6e+03,6.2e+03]",39,2017,6,1
"7073","M","Yes",4,"Office Supplies",88.04,5,"(6.6e+03,6.8e+03]",39,2017,6,2
"7074","M","Yes",4,"Office Supplies",68.448,4,"(7.4e+03,7.6e+03]",39,2017,6,2
"7075","M","Yes",4,"Office Supplies",31.02,2,"(7.4e+03,7.6e+03]",38,2016,4,2
"7076","M","Yes",4,"Technology",89.97,3,"(7.4e+03,7.6e+03]",38,2016,4,3
"7077","M","Yes",4,"Office Supplies",215.592,3,"(7.4e+03,7.6e+03]",39,2017,6,2
"7078","M","Yes",4,"Technology",36.32,1,"(7.6e+03,7.8e+03]",39,2017,5,4
"7079","M","Yes",4,"Office Supplies",12.96,2,"(7.2e+03,7.4e+03]",38,2016,9,2
"7080","M","Yes",4,"Furniture",145.764,2,"(6e+03,6.2e+03]",38,2016,8,1
"7081","M","Yes",4,"Technology",319.984,2,"(7.6e+03,7.8e+03]",37,2015,6,3
"7082","M","Yes",4,"Office Supplies",15.872,1,"(6.6e+03,6.8e+03]",39,2017,6,2
"7083","M","Yes",4,"Office Supplies",3.52,2,"(6.6e+03,6.8e+03]",39,2017,5,2
"7084","M","Yes",4,"Office Supplies",37.17,9,"(6.6e+03,6.8e+03]",38,2016,7,2
"7085","M","Yes",4,"Furniture",82.64,2,"(6.2e+03,6.4e+03]",38,2016,4,1
"7086","M","Yes",4,"Furniture",340.116,6,"(6.2e+03,6.4e+03]",36,2014,9,1
"7087","M","Yes",4,"Furniture",478.48,2,"(6e+03,6.2e+03]",36,2014,7,1
"7088","M","Yes",4,"Office Supplies",5.58,1,"(6.4e+03,6.6e+03]",39,2017,5,2
"7089","M","Yes",4,"Office Supplies",11.21,1,"(7.4e+03,7.6e+03]",80,2016,7,2
"7090","M","Yes",4,"Office Supplies",41.86,7,"(6.6e+03,6.8e+03]",80,2016,7,2
"7091","M","Yes",4,"Furniture",579.136,4,"(6e+03,6.2e+03]",80,2016,7,1
"7092","M","Yes",4,"Office Supplies",14.07,7,"(7e+03,7.2e+03]",80,2016,7,2
"7093","M","Yes",4,"Office Supplies",9.144,3,"(6.8e+03,7e+03]",80,2016,7,2
"7094","M","Yes",4,"Technology",52.792,1,"(7.8e+03,8e+03]",78,2014,11,3
"7095","M","Yes",4,"Office Supplies",8.544,2,"(6.6e+03,6.8e+03]",80,2016,7,2
"7096","M","Yes",4,"Technology",41.94,2,"(7.4e+03,7.6e+03]",78,2014,11,3
"7097","F","Yes",4,"Office Supplies",19.44,3,"(7e+03,7.2e+03]",27,2016,11,5
"7098","F","Yes",4,"Office Supplies",43.584,12,"(6.8e+03,7e+03]",27,2016,11,5
"7099","F","Yes",4,"Office Supplies",66.58,2,"(7.4e+03,7.6e+03]",25,2014,1,5
"7100","F","Yes",4,"Office Supplies",43.32,2,"(6.4e+03,6.6e+03]",27,2016,11,5
"7101","F","Yes",4,"Furniture",272.94,3,"(6.2e+03,6.4e+03]",25,2014,1,6
"7102","F","Yes",4,"Furniture",337.088,4,"(6.2e+03,6.4e+03]",25,2014,9,6
"7103","F","Yes",4,"Office Supplies",116.28,3,"(7.2e+03,7.4e+03]",27,2016,11,5
"7104","F","Yes",4,"Office Supplies",29.7,5,"(6.8e+03,7e+03]",25,2014,1,5
"7105","F","Yes",4,"Office Supplies",2.21,1,"(6.6e+03,6.8e+03]",26,2015,12,5
"7106","F","Yes",4,"Office Supplies",9.296,2,"(6.8e+03,7e+03]",27,2016,11,5
"7107","F","Yes",4,"Office Supplies",6.48,1,"(7.2e+03,7.4e+03]",28,2017,10,5
"7108","F","Yes",4,"Office Supplies",19.05,5,"(6.6e+03,6.8e+03]",25,2014,1,5
"7109","F","Yes",4,"Office Supplies",15.26,7,"(7e+03,7.2e+03]",27,2016,11,5
"7110","F","Yes",4,"Office Supplies",36.44,4,"(7e+03,7.2e+03]",26,2015,12,5
"7111","F","Yes",4,"Office Supplies",247.716,4,"(6.4e+03,6.6e+03]",25,2014,1,5
"7112","F","Yes",4,"Office Supplies",314.55,3,"(7.2e+03,7.4e+03]",27,2016,11,5
"7113","F","Yes",4,"Office Supplies",45.04,2,"(6.6e+03,6.8e+03]",28,2017,11,5
"7114","F","Yes",4,"Office Supplies",35.2,5,"(7.2e+03,7.4e+03]",28,2017,10,5
"7115","F","Yes",4,"Office Supplies",43.92,3,"(6.6e+03,6.8e+03]",25,2014,1,5
"7116","F","Yes",4,"Furniture",14.73,3,"(6.2e+03,6.4e+03]",25,2014,1,6
"7117","F","Yes",4,"Technology",68.112,3,"(7.6e+03,7.8e+03]",27,2016,11,4
"7118","F","Yes",4,"Office Supplies",13.98,1,"(7.4e+03,7.6e+03]",25,2014,1,5
"7119","F","Yes",4,"Furniture",186.54,3,"(6.2e+03,6.4e+03]",27,2016,8,6
"7120","F","Yes",4,"Office Supplies",143.7,3,"(7.2e+03,7.4e+03]",28,2017,10,5
"7121","F","Yes",4,"Technology",9.09,3,"(7.6e+03,7.8e+03]",25,2014,10,4
"7122","F","Yes",4,"Technology",167.952,6,"(7.6e+03,7.8e+03]",28,2017,11,4
"7123","F","Yes",4,"Office Supplies",15.52,4,"(6.8e+03,7e+03]",26,2015,12,5
"7124","F","Yes",4,"Office Supplies",50.94,3,"(6.6e+03,6.8e+03]",28,2017,11,5
"7125","F","Yes",3,"Office Supplies",353.88,6,"(7.4e+03,7.6e+03]",40,2015,9,5
"7126","F","Yes",3,"Office Supplies",28.782,6,"(6.8e+03,7e+03]",42,2017,12,5
"7127","F","Yes",3,"Office Supplies",45.216,3,"(6.4e+03,6.6e+03]",42,2017,12,5
"7128","F","Yes",3,"Office Supplies",244.55,5,"(7.2e+03,7.4e+03]",42,2017,8,5
"7129","F","Yes",3,"Office Supplies",5.229,3,"(6.8e+03,7e+03]",42,2017,2,5
"7130","F","Yes",3,"Office Supplies",2.394,1,"(6.4e+03,6.6e+03]",39,2014,12,5
"7131","F","Yes",3,"Office Supplies",24.448,4,"(7.2e+03,7.4e+03]",42,2017,12,5
"7132","F","Yes",3,"Office Supplies",9.96,2,"(7e+03,7.2e+03]",40,2015,12,5
"7133","F","Yes",3,"Office Supplies",33.9,5,"(7.2e+03,7.4e+03]",41,2016,12,5
"7134","F","Yes",3,"Technology",269.982,3,"(7.8e+03,8e+03]",40,2015,7,3
"7135","F","Yes",3,"Office Supplies",285.552,2,"(7.4e+03,7.6e+03]",42,2017,2,5
"7136","M","Yes",3,"Office Supplies",37.464,7,"(7e+03,7.2e+03]",23,2016,6,2
"7137","M","Yes",3,"Office Supplies",4.158,7,"(6.8e+03,7e+03]",24,2017,11,2
"7138","M","Yes",3,"Office Supplies",34.74,3,"(6.8e+03,7e+03]",21,2014,11,2
"7139","M","Yes",3,"Technology",122.328,9,"(7.6e+03,7.8e+03]",24,2017,6,4
"7140","M","Yes",3,"Office Supplies",66.96,4,"(7.4e+03,7.6e+03]",21,2014,4,2
"7141","M","Yes",3,"Furniture",140.81,1,"(6e+03,6.2e+03]",23,2016,7,1
"7142","M","Yes",3,"Furniture",760.116,6,"(6e+03,6.2e+03]",24,2017,6,1
"7143","M","Yes",3,"Technology",833.94,6,"(7.8e+03,8e+03]",21,2014,11,3
"7144","M","Yes",3,"Office Supplies",6.24,2,"(6.6e+03,6.8e+03]",21,2014,4,2
"7145","M","Yes",3,"Technology",2.97,3,"(7.6e+03,7.8e+03]",24,2017,11,4
"7146","M","Yes",3,"Office Supplies",45.248,2,"(7.4e+03,7.6e+03]",21,2014,5,2
"7147","M","Yes",3,"Furniture",38.784,3,"(6.4e+03,6.6e+03]",24,2017,6,1
"7148","M","Yes",3,"Technology",569.99,1,"(7.8e+03,8e+03]",24,2017,11,3
"7149","M","Yes",3,"Office Supplies",25.92,4,"(7e+03,7.2e+03]",21,2014,11,2
"7150","M","Yes",3,"Office Supplies",12.96,3,"(6.8e+03,7e+03]",21,2014,11,2
"7151","M","Yes",3,"Furniture",50.97,3,"(6.2e+03,6.4e+03]",24,2017,11,1
"7152","M","Yes",3,"Furniture",539.658,3,"(6.2e+03,6.4e+03]",23,2016,6,1
"7153","M","Yes",3,"Office Supplies",19.608,3,"(7.2e+03,7.4e+03]",24,2017,11,2
"7154","M","No",1,"Office Supplies",68.94,3,"(6.4e+03,6.6e+03]",38,2015,7,2
"7155","M","No",1,"Furniture",128.82,3,"(6.2e+03,6.4e+03]",38,2015,7,1
"7156","M","No",1,"Technology",255.968,4,"(7.6e+03,7.8e+03]",38,2015,5,3
"7157","M","No",1,"Furniture",91.92,4,"(6.4e+03,6.6e+03]",40,2017,8,1
"7158","M","No",1,"Office Supplies",55.48,1,"(7.2e+03,7.4e+03]",37,2014,4,2
"7159","M","No",1,"Office Supplies",1633.188,4,"(6.8e+03,7e+03]",40,2017,10,2
"7160","M","No",1,"Office Supplies",277.4,5,"(7e+03,7.2e+03]",40,2017,8,2
"7161","M","No",1,"Furniture",542.94,3,"(6e+03,6.2e+03]",38,2015,9,1
"7162","M","No",1,"Technology",543.92,8,"(7.8e+03,8e+03]",40,2017,6,3
"7163","M","No",1,"Furniture",25.16,2,"(6.2e+03,6.4e+03]",40,2017,8,1
"7164","M","No",1,"Office Supplies",4.54,1,"(7.2e+03,7.4e+03]",40,2017,6,2
"7165","M","No",1,"Technology",589.9,2,"(7.8e+03,8e+03]",38,2015,9,3
"7166","M","No",1,"Office Supplies",15.92,4,"(6.6e+03,6.8e+03]",40,2017,6,2
"7167","M","Yes",4,"Technology",108.576,4,"(7.8e+03,8e+03]",48,2016,3,3
"7168","M","Yes",4,"Office Supplies",5.984,2,"(7e+03,7.2e+03]",48,2016,3,2
"7169","M","Yes",4,"Office Supplies",310.688,7,"(7e+03,7.2e+03]",46,2014,6,2
"7170","M","Yes",4,"Technology",302.376,3,"(7.8e+03,8e+03]",48,2016,12,3
"7171","M","Yes",4,"Office Supplies",333.09,3,"(7.4e+03,7.6e+03]",49,2017,10,2
"7172","M","Yes",4,"Office Supplies",33.568,2,"(6.8e+03,7e+03]",48,2016,12,2
"7173","M","Yes",4,"Furniture",248.98,2,"(6.4e+03,6.6e+03]",49,2017,10,1
"7174","M","Yes",4,"Furniture",194.848,4,"(6e+03,6.2e+03]",48,2016,10,1
"7175","M","Yes",4,"Office Supplies",24.784,1,"(7e+03,7.2e+03]",80,2016,11,2
"7176","M","Yes",4,"Office Supplies",182.994,3,"(6.8e+03,7e+03]",81,2017,3,2
"7177","M","Yes",4,"Office Supplies",318.96,9,"(7.2e+03,7.4e+03]",81,2017,11,2
"7178","M","Yes",4,"Technology",27.816,3,"(7.6e+03,7.8e+03]",81,2017,3,4
"7179","M","Yes",4,"Office Supplies",2.688,3,"(6.4e+03,6.6e+03]",81,2017,3,2
"7180","M","Yes",4,"Furniture",82.524,3,"(6.2e+03,6.4e+03]",81,2017,3,1
"7181","F","Yes",4,"Office Supplies",82.368,2,"(7.4e+03,7.6e+03]",45,2015,6,5
"7182","F","Yes",4,"Office Supplies",9.568,2,"(7.2e+03,7.4e+03]",45,2015,6,5
"7183","F","Yes",4,"Furniture",4228.704,6,"(6e+03,6.2e+03]",45,2015,9,6
"7184","F","Yes",4,"Office Supplies",463.248,8,"(6.4e+03,6.6e+03]",45,2015,4,5
"7185","F","Yes",4,"Furniture",364.704,6,"(6.4e+03,6.6e+03]",45,2015,6,6
"7186","F","Yes",4,"Office Supplies",6.56,2,"(6.6e+03,6.8e+03]",44,2014,5,5
"7187","F","Yes",4,"Office Supplies",9.42,3,"(7.2e+03,7.4e+03]",44,2014,5,5
"7188","F","Yes",4,"Furniture",199.764,2,"(6e+03,6.2e+03]",45,2015,9,6
"7189","F","Yes",4,"Technology",383.952,6,"(7.6e+03,7.8e+03]",45,2015,4,4
"7190","F","Yes",4,"Furniture",40.256,4,"(6.2e+03,6.4e+03]",45,2015,6,6
"7191","F","Yes",4,"Office Supplies",87.71,7,"(7e+03,7.2e+03]",45,2015,9,5
"7192","F","Yes",4,"Office Supplies",24.56,2,"(7.2e+03,7.4e+03]",44,2014,5,5
"7193","F","Yes",4,"Office Supplies",14.9,5,"(7.4e+03,7.6e+03]",45,2015,9,5
"7194","F","Yes",4,"Office Supplies",94.6,4,"(7.4e+03,7.6e+03]",45,2015,9,5
"7195","F","Yes",4,"Furniture",2003.92,5,"(6e+03,6.2e+03]",45,2015,9,6
"7196","F","Yes",4,"Technology",659.9,2,"(7.6e+03,7.8e+03]",45,2015,9,4
"7197","F","Yes",4,"Technology",209.97,3,"(7.8e+03,8e+03]",45,2015,9,3
"7198","F","Yes",4,"Technology",67.8,4,"(7.6e+03,7.8e+03]",45,2015,9,4
"7199","F","Yes",4,"Office Supplies",110.96,2,"(7.2e+03,7.4e+03]",45,2015,9,5
"7200","M","Yes",4,"Office Supplies",235.95,3,"(6.4e+03,6.6e+03]",43,2014,5,2
"7201","M","Yes",4,"Office Supplies",20.64,5,"(6.6e+03,6.8e+03]",46,2017,10,2
"7202","M","Yes",4,"Furniture",47.968,2,"(6.2e+03,6.4e+03]",45,2016,12,1
"7203","M","Yes",4,"Office Supplies",5.184,6,"(6.6e+03,6.8e+03]",43,2014,7,2
"7204","M","Yes",4,"Office Supplies",25.584,2,"(6.8e+03,7e+03]",43,2014,5,2
"7205","M","Yes",4,"Technology",100.8,2,"(7.6e+03,7.8e+03]",45,2016,12,4
"7206","M","Yes",4,"Furniture",35.445,1,"(6.4e+03,6.6e+03]",45,2016,12,1
"7207","M","Yes",4,"Technology",45.12,3,"(7.6e+03,7.8e+03]",45,2016,12,4
"7208","M","Yes",4,"Furniture",23.88,3,"(6.2e+03,6.4e+03]",43,2014,11,1
"7209","M","Yes",4,"Office Supplies",39.96,4,"(7.2e+03,7.4e+03]",43,2014,5,2
"7210","M","Yes",4,"Technology",269.97,2,"(7.6e+03,7.8e+03]",45,2016,12,4
"7211","M","Yes",4,"Technology",464,5,"(7.8e+03,8e+03]",43,2014,5,3
"7212","M","Yes",4,"Office Supplies",320.88,6,"(6.4e+03,6.6e+03]",43,2014,11,2
"7213","M","Yes",4,"Technology",575.92,2,"(7.8e+03,8e+03]",43,2014,7,3
"7214","M","Yes",4,"Office Supplies",26.76,4,"(7e+03,7.2e+03]",43,2014,11,2
"7215","M","Yes",4,"Office Supplies",1.72,1,"(6.6e+03,6.8e+03]",66,2015,10,2
"7216","M","Yes",4,"Technology",479.984,2,"(7.6e+03,7.8e+03]",65,2014,5,3
"7217","M","Yes",4,"Office Supplies",2.688,1,"(6.8e+03,7e+03]",65,2014,6,2
"7218","M","Yes",4,"Office Supplies",3.816,1,"(7e+03,7.2e+03]",68,2017,7,2
"7219","M","Yes",4,"Office Supplies",17.48,4,"(6.4e+03,6.6e+03]",68,2017,7,2
"7220","M","Yes",4,"Office Supplies",6.6,3,"(6.6e+03,6.8e+03]",65,2014,6,2
"7221","M","Yes",4,"Office Supplies",25.344,4,"(7.2e+03,7.4e+03]",68,2017,6,2
"7222","F","Yes",4,"Office Supplies",26.01,9,"(7e+03,7.2e+03]",25,2016,1,5
"7223","F","Yes",4,"Furniture",47.04,3,"(6.2e+03,6.4e+03]",25,2016,6,6
"7224","F","Yes",4,"Office Supplies",226.56,6,"(7.4e+03,7.6e+03]",25,2016,6,5
"7225","F","Yes",4,"Office Supplies",50.784,2,"(6.8e+03,7e+03]",25,2016,1,5
"7226","F","Yes",4,"Office Supplies",8.64,3,"(7e+03,7.2e+03]",24,2015,9,5
"7227","F","Yes",4,"Office Supplies",115.02,9,"(6.8e+03,7e+03]",25,2016,6,5
"7228","F","Yes",4,"Office Supplies",36.288,7,"(7.2e+03,7.4e+03]",24,2015,8,5
"7229","F","Yes",4,"Office Supplies",725.84,4,"(7.4e+03,7.6e+03]",26,2017,3,5
"7230","F","Yes",4,"Technology",239.97,3,"(7.8e+03,8e+03]",26,2017,6,4
"7231","F","Yes",4,"Office Supplies",10.272,3,"(6.4e+03,6.6e+03]",24,2015,8,5
"7232","F","Yes",4,"Technology",1114.4,7,"(7.8e+03,8e+03]",24,2015,9,3
"7233","F","Yes",4,"Furniture",683.144,4,"(6.2e+03,6.4e+03]",23,2014,11,6
"7234","F","Yes",4,"Technology",30.08,2,"(7.6e+03,7.8e+03]",24,2015,8,4
"7235","F","Yes",4,"Office Supplies",10.896,3,"(6.8e+03,7e+03]",26,2017,3,5
"7236","F","Yes",4,"Office Supplies",181.35,9,"(6.6e+03,6.8e+03]",24,2015,9,5
"7237","F","Yes",4,"Technology",252.8,4,"(7.6e+03,7.8e+03]",24,2015,8,4
"7238","F","Yes",4,"Office Supplies",305.01,9,"(7.4e+03,7.6e+03]",25,2016,1,5
"7239","F","Yes",4,"Technology",68.04,7,"(7.8e+03,8e+03]",25,2016,6,4
"7240","F","Yes",4,"Office Supplies",40.712,7,"(7.4e+03,7.6e+03]",23,2014,11,5
"7241","F","Yes",4,"Furniture",515.88,6,"(6.4e+03,6.6e+03]",23,2014,6,6
"7242","F","Yes",4,"Furniture",474.43,11,"(6.2e+03,6.4e+03]",26,2017,1,6
"7243","F","Yes",4,"Office Supplies",2.08,5,"(6.8e+03,7e+03]",24,2015,9,5
"7244","F","Yes",4,"Office Supplies",8.544,2,"(6.6e+03,6.8e+03]",26,2017,3,5
"7245","F","Yes",4,"Furniture",20.104,1,"(6.2e+03,6.4e+03]",24,2015,6,6
"7246","F","Yes",4,"Office Supplies",30.84,4,"(6.8e+03,7e+03]",25,2016,6,5
"7247","F","Yes",4,"Office Supplies",1.476,3,"(6.6e+03,6.8e+03]",23,2014,11,5
"7248","F","Yes",3,"Office Supplies",1.996,1,"(6.8e+03,7e+03]",36,2017,5,5
"7249","F","Yes",3,"Office Supplies",6.874,7,"(6.8e+03,7e+03]",36,2017,5,5
"7250","F","Yes",3,"Office Supplies",8.928,2,"(7.4e+03,7.6e+03]",36,2017,5,5
"7251","F","Yes",3,"Office Supplies",19.648,2,"(7e+03,7.2e+03]",35,2016,8,5
"7252","F","Yes",3,"Office Supplies",10.5,5,"(6.6e+03,6.8e+03]",33,2014,3,5
"7253","M","Yes",2,"Office Supplies",10.368,2,"(7.2e+03,7.4e+03]",16,2015,8,2
"7254","M","Yes",2,"Office Supplies",2.724,2,"(6.8e+03,7e+03]",16,2015,8,2
"7255","M","Yes",2,"Office Supplies",15.25,1,"(6.8e+03,7e+03]",18,2017,3,2
"7256","M","Yes",2,"Office Supplies",9.32,4,"(6.6e+03,6.8e+03]",18,2017,3,2
"7257","M","Yes",2,"Office Supplies",10.272,3,"(7e+03,7.2e+03]",16,2015,8,2
"7258","M","Yes",2,"Office Supplies",35.88,6,"(7.2e+03,7.4e+03]",16,2015,2,2
"7259","M","Yes",2,"Office Supplies",10.368,2,"(7.2e+03,7.4e+03]",18,2017,9,2
"7260","M","Yes",2,"Technology",31.176,3,"(7.6e+03,7.8e+03]",16,2015,8,3
"7261","M","Yes",2,"Office Supplies",99.136,4,"(6.6e+03,6.8e+03]",15,2014,12,2
"7262","M","Yes",2,"Technology",39.984,2,"(7.6e+03,7.8e+03]",18,2017,10,4
"7263","M","Yes",2,"Furniture",1684.752,6,"(6e+03,6.2e+03]",17,2016,11,1
"7264","M","Yes",2,"Office Supplies",3.762,3,"(6.8e+03,7e+03]",16,2015,8,2
"7265","M","Yes",2,"Furniture",254.352,3,"(6.2e+03,6.4e+03]",16,2015,8,1
"7266","M","Yes",2,"Technology",4.728,3,"(7.6e+03,7.8e+03]",16,2015,12,3
"7267","M","Yes",2,"Furniture",131.104,2,"(6e+03,6.2e+03]",16,2015,12,1
"7268","M","Yes",2,"Technology",559.92,8,"(7.4e+03,7.6e+03]",17,2016,11,3
"7269","M","Yes",2,"Technology",72.744,7,"(7.6e+03,7.8e+03]",16,2015,12,3
"7270","M","Yes",2,"Office Supplies",22.512,3,"(7.4e+03,7.6e+03]",16,2015,12,2
"7271","M","Yes",2,"Technology",519.792,4,"(7.8e+03,8e+03]",16,2015,8,3
"7272","M","Yes",2,"Furniture",6.16,2,"(6.2e+03,6.4e+03]",16,2015,9,1
"7273","M","Yes",2,"Technology",659.9,2,"(7.6e+03,7.8e+03]",17,2016,11,4
"7274","M","Yes",2,"Furniture",8.544,2,"(6.2e+03,6.4e+03]",15,2014,12,1
"7275","M","Yes",2,"Furniture",53.352,3,"(6.2e+03,6.4e+03]",16,2015,12,1
"7276","M","Yes",2,"Office Supplies",36.84,3,"(7.2e+03,7.4e+03]",16,2015,9,2
"7277","F","Yes",3,"Office Supplies",26.064,6,"(6.6e+03,6.8e+03]",22,2015,12,5
"7278","F","Yes",3,"Office Supplies",19.98,2,"(7.2e+03,7.4e+03]",23,2016,3,5
"7279","F","Yes",3,"Furniture",109.764,2,"(6.2e+03,6.4e+03]",22,2015,11,6
"7280","F","Yes",3,"Furniture",231.92,5,"(6e+03,6.2e+03]",24,2017,2,6
"7281","F","Yes",3,"Technology",47.984,2,"(7.6e+03,7.8e+03]",22,2015,12,4
"7282","F","Yes",3,"Furniture",239.358,3,"(6e+03,6.2e+03]",24,2017,10,6
"7283","F","Yes",3,"Furniture",196.784,2,"(6.2e+03,6.4e+03]",24,2017,2,6
"7284","F","Yes",3,"Office Supplies",25.984,1,"(7.4e+03,7.6e+03]",21,2014,7,5
"7285","F","Yes",3,"Office Supplies",159.88,7,"(7.2e+03,7.4e+03]",23,2016,9,5
"7286","F","Yes",3,"Office Supplies",27.36,3,"(6.6e+03,6.8e+03]",21,2014,7,5
"7287","F","Yes",4,"Technology",41.94,2,"(7.4e+03,7.6e+03]",54,2014,11,4
"7288","F","Yes",4,"Office Supplies",9.144,3,"(6.8e+03,7e+03]",56,2016,7,5
"7289","F","Yes",4,"Office Supplies",14.07,7,"(7e+03,7.2e+03]",56,2016,7,5
"7290","F","Yes",4,"Technology",52.792,1,"(7.8e+03,8e+03]",54,2014,11,3
"7291","F","Yes",4,"Furniture",579.136,4,"(6e+03,6.2e+03]",56,2016,7,6
"7292","F","Yes",4,"Office Supplies",41.86,7,"(6.6e+03,6.8e+03]",56,2016,7,5
"7293","F","Yes",4,"Office Supplies",8.544,2,"(6.6e+03,6.8e+03]",56,2016,7,5
"7294","F","Yes",4,"Office Supplies",11.21,1,"(7.4e+03,7.6e+03]",56,2016,7,5
"7295","F","Yes",4,"Furniture",40.56,2,"(6.2e+03,6.4e+03]",30,2014,9,6
"7296","F","Yes",4,"Technology",57.4,5,"(7.6e+03,7.8e+03]",30,2014,9,4
"7297","F","Yes",4,"Office Supplies",7.04,4,"(6.6e+03,6.8e+03]",33,2017,4,5
"7298","F","Yes",4,"Technology",2399.6,8,"(7.8e+03,8e+03]",33,2017,10,4
"7299","F","Yes",4,"Office Supplies",63.9,5,"(6.8e+03,7e+03]",33,2017,10,5
"7300","F","Yes",4,"Technology",11199.968,4,"(7.6e+03,7.8e+03]",33,2017,10,4
"7301","F","Yes",4,"Furniture",84.272,2,"(6.2e+03,6.4e+03]",32,2016,9,6
"7302","F","Yes",4,"Office Supplies",357.93,3,"(7.4e+03,7.6e+03]",30,2014,9,5
"7303","F","Yes",4,"Technology",52.99,1,"(7.8e+03,8e+03]",33,2017,10,4
"7304","F","Yes",4,"Office Supplies",331.96,2,"(6.8e+03,7e+03]",30,2014,9,5
"7305","M","Yes",4,"Office Supplies",13.005,3,"(6.6e+03,6.8e+03]",42,2017,12,2
"7306","M","Yes",4,"Office Supplies",19.44,3,"(7.2e+03,7.4e+03]",42,2017,12,2
"7307","M","Yes",4,"Furniture",482.664,8,"(6e+03,6.2e+03]",42,2017,4,1
"7308","M","Yes",4,"Technology",302.376,3,"(7.8e+03,8e+03]",39,2014,7,3
"7309","M","Yes",4,"Technology",58.416,2,"(7.6e+03,7.8e+03]",41,2016,11,4
"7310","M","Yes",4,"Technology",604.752,6,"(7.8e+03,8e+03]",39,2014,7,3
"7311","M","Yes",4,"Office Supplies",896.99,1,"(6.8e+03,7e+03]",39,2014,8,2
"7312","M","Yes",4,"Office Supplies",40.7,5,"(7.4e+03,7.6e+03]",39,2014,7,2
"7313","M","Yes",4,"Office Supplies",419.4,5,"(7.2e+03,7.4e+03]",42,2017,12,2
