ProductCategory,Sales,Quantity,gender,MaritalStatus,Familysize,Prodbin,Age,year,month
Furniture,481.176,2,M,Yes,4,3,79,2015,9
Office Supplies,7.24,4,M,Yes,4,6,79,2015,9
Office Supplies,17.248,2,M,Yes,4,5,73,2014,11
Technology,31.86,2,M,Yes,4,9,75,2016,9
Furniture,722.352,3,M,Yes,4,1,75,2016,9
Office Supplies,59.751999999999995,7,M,Yes,4,6,75,2016,10
Furniture,91.275,1,M,Yes,4,3,76,2017,10
Office Supplies,19.68,6,F,Yes,3,4,24,2014,7
Office Supplies,37.94,2,F,Yes,3,7,25,2015,5
Office Supplies,16.448,2,F,Yes,3,6,25,2015,12
Technology,36.784,2,F,Yes,3,8,25,2015,12
Technology,13.616,2,F,Yes,3,9,26,2016,6
Office Supplies,17.05,5,F,Yes,3,6,26,2016,10
Furniture,18.92,4,F,Yes,3,2,26,2016,12
Office Supplies,15.42,2,F,Yes,3,5,26,2016,12
Technology,2.97,1,F,Yes,3,10,27,2017,6
Office Supplies,27.44,2,F,Yes,3,8,27,2017,6
Office Supplies,16.68,2,F,Yes,3,8,27,2017,6
Office Supplies,19.44,3,F,Yes,3,7,27,2017,6
Office Supplies,192.16,4,F,Yes,3,7,27,2017,6
Technology,479.98400000000004,2,F,Yes,3,9,27,2017,7
Office Supplies,5.68,2,F,Yes,3,6,21,2014,8
Office Supplies,269.36,7,F,Yes,3,8,21,2014,12
Furniture,129.56799999999998,2,F,Yes,3,2,22,2015,9
Office Supplies,6.367999999999999,2,F,Yes,3,5,22,2015,9
Furniture,13.28,2,F,Yes,3,3,23,2016,9
Office Supplies,4.6080000000000005,2,F,Yes,3,6,24,2017,3
Office Supplies,4.6080000000000005,2,F,Yes,3,6,24,2017,4
Office Supplies,15.527999999999999,3,F,Yes,3,4,24,2017,4
Office Supplies,11.952,3,F,Yes,3,6,24,2017,4
Office Supplies,7.968,2,F,Yes,3,6,24,2017,9
Office Supplies,27.968000000000004,4,F,Yes,3,5,24,2017,9
Technology,336.51,3,F,Yes,3,9,24,2017,9
Furniture,25.248,3,M,Yes,4,2,24,2014,1
Office Supplies,83.84,2,M,Yes,4,5,24,2014,2
Office Supplies,13.272,3,M,Yes,4,5,24,2014,2
Furniture,57.69,3,M,Yes,4,3,25,2014,9
Office Supplies,42.81,3,M,Yes,4,4,25,2014,9
Office Supplies,12.96,2,M,Yes,4,6,25,2014,9
Furniture,821.88,6,M,Yes,4,3,25,2014,9
Technology,104.85,3,M,Yes,4,9,25,2014,9
Technology,6999.96,4,M,Yes,4,9,25,2014,12
Office Supplies,81.2,5,M,Yes,4,8,26,2016,4
Office Supplies,6.08,2,M,Yes,4,4,27,2017,3
Technology,164.792,1,M,Yes,4,10,27,2017,3
Office Supplies,37.94,2,M,Yes,4,7,28,2017,6
Office Supplies,18.288,6,M,Yes,4,5,28,2017,6
Technology,385.8,5,M,Yes,4,9,28,2017,6
Office Supplies,102.96,2,M,Yes,4,8,28,2017,6
Furniture,174.42,3,M,Yes,4,1,28,2017,6
Technology,41.424,2,F,Yes,2,9,14,2015,4
Technology,244.768,4,F,Yes,2,10,14,2015,4
Office Supplies,74.352,3,F,Yes,2,4,14,2015,4
Office Supplies,4.312,2,F,Yes,2,5,14,2015,4
Furniture,56.68600000000001,1,F,Yes,2,1,14,2015,4
Technology,97.96799999999999,2,F,Yes,2,10,14,2015,4
Office Supplies,7.872000000000001,3,F,Yes,2,4,14,2015,4
Office Supplies,15.552,3,F,Yes,2,7,14,2015,4
Office Supplies,1.476,1,F,Yes,2,4,14,2015,4
Furniture,231.92,5,F,Yes,2,1,14,2015,7
Office Supplies,26.9,5,F,Yes,2,4,15,2015,10
Technology,824.97,3,F,Yes,2,10,15,2015,10
Technology,23.976,4,F,Yes,2,10,16,2016,10
Furniture,1652.94,3,F,Yes,2,3,16,2016,12
Office Supplies,296.37,3,F,Yes,2,8,16,2016,12
Office Supplies,38.088,4,F,Yes,2,5,16,2016,12
Office Supplies,2.8080000000000003,3,F,Yes,2,4,16,2016,12
Technology,252.0,4,F,Yes,2,9,16,2017,7
Furniture,56.56,4,F,Yes,2,3,17,2017,10
Office Supplies,32.7,3,F,Yes,2,8,17,2017,10
Office Supplies,12.095999999999998,7,F,Yes,4,5,32,2014,11
Office Supplies,485.88,6,F,Yes,4,8,32,2014,11
Office Supplies,25.92,4,F,Yes,4,7,32,2014,11
Office Supplies,197.58,2,F,Yes,4,8,32,2014,11
Technology,15.02,1,F,Yes,4,8,32,2015,3
Office Supplies,33.82,2,F,Yes,4,8,32,2015,3
Office Supplies,13.632,4,F,Yes,4,4,33,2015,6
Office Supplies,33.568000000000005,2,F,Yes,4,8,33,2015,12
Furniture,422.625,7,F,Yes,4,1,33,2015,12
Furniture,883.84,4,F,Yes,4,2,33,2015,12
Office Supplies,47.01,3,F,Yes,4,6,34,2017,3
Technology,469.99,1,F,Yes,4,10,34,2017,3
Furniture,207.84599999999998,3,F,Yes,4,2,34,2017,3
Technology,2399.96,5,F,Yes,4,9,35,2017,7
Office Supplies,59.2,5,F,Yes,4,6,43,2014,3
Furniture,32.952,3,F,Yes,4,2,43,2014,3
Furniture,218.37599999999998,3,F,Yes,4,1,43,2014,3
Furniture,1325.76,6,F,Yes,4,2,44,2014,12
Furniture,572.16,3,F,Yes,4,1,44,2014,12
Office Supplies,772.68,4,F,Yes,4,8,46,2016,12
Furniture,257.568,2,F,Yes,4,1,46,2017,3
Technology,119.96,4,F,Yes,4,10,46,2017,3
Furniture,18.28,2,F,Yes,4,2,46,2017,4
Office Supplies,60.12,9,F,Yes,4,4,46,2017,7
Furniture,145.764,2,F,Yes,4,2,47,2017,10
Office Supplies,7.38,2,F,Yes,4,6,71,2016,11
Office Supplies,10.368,2,F,Yes,4,7,72,2017,12
Furniture,77.72,1,F,Yes,4,3,72,2017,12
Furniture,520.464,2,F,Yes,4,2,72,2017,12
Office Supplies,21.56,7,M,Yes,3,6,38,2014,5
Furniture,8.544,2,M,Yes,3,2,38,2014,9
Furniture,254.74400000000003,7,M,Yes,3,2,39,2015,1
Office Supplies,124.60799999999999,4,M,Yes,3,8,40,2016,6
Office Supplies,7.56,3,M,Yes,3,6,40,2016,6
Office Supplies,11.952,3,M,Yes,3,7,40,2016,9
Furniture,28.0,4,M,Yes,3,3,40,2016,9
Office Supplies,12.200999999999999,7,M,Yes,3,5,40,2016,9
Office Supplies,62.94,3,M,Yes,2,5,17,2014,8
Office Supplies,91.36,5,M,Yes,2,6,17,2014,8
Office Supplies,152.24,5,M,Yes,2,3,17,2014,8
Technology,217.584,2,M,Yes,2,10,18,2015,6
Office Supplies,5.43,3,M,Yes,2,6,18,2015,6
Technology,143.976,3,M,Yes,2,10,18,2015,6
Office Supplies,279.9,5,M,Yes,2,7,18,2015,9
Technology,619.95,5,M,Yes,2,9,18,2015,9
Office Supplies,4.36,2,M,Yes,2,6,18,2015,9
Office Supplies,15.28,2,M,Yes,2,6,18,2015,9
Office Supplies,39.68,2,M,Yes,2,3,19,2016,3
Office Supplies,10.776,3,M,Yes,2,4,20,2017,4
Furniture,242.352,3,M,Yes,2,1,20,2017,4
Technology,479.952,6,M,Yes,2,9,20,2017,6
Office Supplies,23.92,5,M,Yes,2,4,20,2017,6
Office Supplies,17.472,3,M,Yes,2,5,20,2017,7
Office Supplies,9.96,2,M,Yes,2,6,20,2017,11
Office Supplies,9.21,3,M,Yes,2,3,20,2017,11
Office Supplies,27.93,3,M,Yes,2,8,20,2017,11
Office Supplies,35.04,2,M,Yes,2,3,20,2017,11
Technology,479.97,3,M,Yes,2,9,20,2017,12
Furniture,232.88,4,M,Yes,2,2,20,2017,12
Office Supplies,11.784,3,F,Yes,3,6,23,2014,1
Office Supplies,272.736,3,F,Yes,3,8,23,2014,1
Office Supplies,3.54,2,F,Yes,3,5,23,2014,1
Technology,63.96,4,F,Yes,3,9,25,2015,9
Office Supplies,14.46,3,F,Yes,3,5,25,2015,9
Technology,104.98,2,F,Yes,3,10,25,2015,9
Furniture,344.37199999999996,4,F,Yes,3,2,25,2015,11
Office Supplies,4.303999999999999,1,F,Yes,3,4,25,2015,11
Technology,160.93,7,F,Yes,3,10,27,2017,10
Office Supplies,75.792,3,F,Yes,3,5,27,2017,10
Office Supplies,40.176,3,F,Yes,4,5,31,2014,5
Office Supplies,10.895999999999999,3,F,Yes,4,5,31,2014,5
Office Supplies,4.984,1,F,Yes,4,5,32,2014,12
Office Supplies,115.44,3,F,Yes,4,8,32,2015,4
Office Supplies,12.96,2,F,Yes,4,6,32,2015,6
Furniture,102.59200000000001,1,F,Yes,4,2,33,2016,10
Technology,22.704,1,F,Yes,4,9,33,2016,10
Office Supplies,93.024,3,F,Yes,4,7,33,2016,10
Office Supplies,12.767999999999999,2,F,Yes,4,8,33,2016,10
Office Supplies,35.008,4,F,Yes,4,5,33,2016,10
Office Supplies,39.152,1,F,Yes,4,7,33,2016,10
Furniture,191.058,3,F,Yes,4,2,35,2017,11
Office Supplies,13.04,5,F,Yes,4,4,35,2017,11
Office Supplies,1525.1879999999999,6,F,Yes,4,5,35,2017,11
Office Supplies,360.712,11,M,Yes,4,6,42,2015,12
Technology,1718.4,6,M,Yes,4,10,42,2015,12
Office Supplies,23.951999999999998,2,M,Yes,4,8,42,2016,4
Office Supplies,21.4,5,M,Yes,4,4,43,2017,1
Furniture,103.5,5,M,Yes,4,3,43,2017,3
Office Supplies,2.464,1,M,Yes,4,6,43,2017,3
Office Supplies,8.72,1,M,Yes,4,8,43,2017,3
Technology,35.96,1,M,Yes,4,10,43,2017,8
Furniture,257.94,3,M,Yes,4,3,44,2017,11
Technology,1879.96,4,M,Yes,4,10,44,2017,11
Furniture,27.46,2,M,Yes,4,2,44,2017,11
Technology,89.98,2,M,Yes,4,10,44,2017,11
Furniture,828.6,3,M,Yes,4,2,44,2017,11
Office Supplies,5.76,2,M,Yes,4,4,44,2017,12
Office Supplies,10.368,2,F,Yes,4,7,24,2014,7
Office Supplies,14.352,3,F,Yes,4,7,24,2014,7
Office Supplies,25.96,2,F,Yes,4,3,24,2014,9
Office Supplies,36.27,3,F,Yes,4,3,24,2014,9
Office Supplies,6.48,1,F,Yes,4,6,24,2014,9
Furniture,435.999,3,F,Yes,4,1,24,2014,9
Technology,83.984,2,F,Yes,4,10,24,2014,9
Technology,619.95,5,F,Yes,4,9,25,2015,10
Technology,29.16,3,F,Yes,4,10,25,2015,10
Office Supplies,57.96,7,F,Yes,4,5,25,2015,10
Office Supplies,29.403000000000002,3,F,Yes,4,3,25,2015,10
Office Supplies,60.45,3,F,Yes,4,4,25,2015,11
Office Supplies,11.52,4,F,Yes,4,4,25,2015,11
Furniture,186.048,4,F,Yes,4,1,25,2015,11
Office Supplies,2.907,3,F,Yes,4,5,26,2016,9
Office Supplies,221.92,4,F,Yes,4,6,26,2017,3
Technology,26.0,2,F,Yes,4,9,26,2017,3
Office Supplies,180.96,2,F,Yes,4,5,27,2017,5
Office Supplies,914.97,3,F,Yes,4,5,27,2017,5
Technology,587.97,3,F,Yes,4,10,27,2017,5
Office Supplies,530.34,2,F,Yes,4,8,27,2017,5
Office Supplies,14.94,3,F,Yes,4,7,27,2017,5
Office Supplies,9.64,2,F,Yes,4,5,27,2017,11
Technology,826.62,3,F,Yes,4,9,27,2017,11
Office Supplies,1633.14,9,F,Yes,4,8,27,2017,11
Office Supplies,544.38,3,F,Yes,4,8,27,2017,11
Office Supplies,1.824,1,F,Yes,4,5,27,2017,11
Furniture,46.94,1,F,Yes,4,3,27,2017,11
Technology,143.73,9,F,Yes,4,9,27,2017,11
Office Supplies,21.4,5,M,Yes,4,4,31,2014,4
Office Supplies,12.6,2,M,Yes,4,6,31,2014,4
Office Supplies,8.4,5,M,Yes,4,4,32,2015,9
Furniture,599.165,5,M,Yes,4,1,33,2016,6
Office Supplies,37.408,7,M,Yes,4,7,34,2016,12
Office Supplies,25.344,6,M,Yes,4,6,34,2016,12
Technology,776.85,5,M,Yes,4,10,34,2017,3
Office Supplies,12.294,1,M,Yes,4,5,34,2017,3
Furniture,154.764,3,M,Yes,4,3,34,2017,3
Office Supplies,43.28,1,M,Yes,4,8,34,2017,3
Office Supplies,43.1,5,M,Yes,4,3,34,2017,9
Furniture,511.5,5,M,Yes,4,3,34,2017,9
Office Supplies,147.92,5,M,Yes,4,5,34,2017,9
Technology,66.3,3,M,Yes,3,9,23,2014,3
Office Supplies,17.855999999999998,4,M,Yes,3,3,23,2014,4
Office Supplies,509.97,10,M,Yes,3,5,23,2014,4
Office Supplies,30.991999999999997,13,M,Yes,3,6,23,2014,4
Technology,71.928,12,M,Yes,3,10,23,2014,4
Technology,41.94,2,M,Yes,3,8,24,2014,7
Office Supplies,11.96,2,M,Yes,3,7,24,2014,7
Office Supplies,13.12,4,M,Yes,3,4,24,2014,7
Office Supplies,535.41,3,M,Yes,3,8,24,2014,7
Office Supplies,32.4,5,M,Yes,3,7,25,2015,12
Office Supplies,97.88,2,M,Yes,3,7,25,2015,12
Office Supplies,43.12,5,M,Yes,3,5,25,2016,1
Furniture,313.722,3,M,Yes,3,3,25,2016,1
Furniture,45.98,1,M,Yes,3,2,25,2016,1
Office Supplies,428.68,7,M,Yes,3,8,25,2016,1
Furniture,408.006,2,M,Yes,3,2,26,2016,7
Furniture,165.28,4,M,Yes,3,2,26,2016,7
Office Supplies,10.2,5,M,Yes,3,5,26,2016,7
Office Supplies,22.32,3,M,Yes,3,4,26,2016,7
Office Supplies,24.1,5,M,Yes,3,5,26,2016,7
Technology,75.98,2,M,Yes,3,8,26,2016,7
Office Supplies,6.46,2,M,Yes,3,5,26,2016,7
Office Supplies,60.12,9,M,Yes,3,7,26,2016,7
Furniture,82.8,2,M,Yes,3,3,26,2016,9
Office Supplies,32.4,5,M,Yes,3,7,26,2016,10
Office Supplies,1082.48,8,M,Yes,3,8,26,2016,10
Office Supplies,56.91,3,M,Yes,3,7,26,2016,10
Furniture,77.6,4,M,Yes,3,2,26,2016,10
Office Supplies,14.28,1,M,Yes,3,5,26,2016,10
Office Supplies,1085.42,7,M,Yes,3,8,26,2016,10
Office Supplies,2104.55,7,M,Yes,3,3,26,2016,12
Office Supplies,40.7,5,M,Yes,3,8,26,2016,12
Office Supplies,856.6560000000001,6,F,Yes,4,8,33,2016,5
Office Supplies,13.184000000000001,4,F,Yes,4,5,33,2016,5
Office Supplies,48.784,4,F,Yes,4,3,33,2016,5
Office Supplies,76.64,2,F,Yes,4,7,33,2016,5
Office Supplies,18.528,6,F,Yes,4,5,33,2016,5
Office Supplies,21.88,2,F,Yes,4,5,34,2016,9
Furniture,207.84599999999998,3,F,Yes,4,2,34,2017,1
Technology,167.976,3,F,Yes,4,10,34,2017,2
Technology,109.53,3,F,Yes,4,9,34,2017,2
Office Supplies,9.82,2,F,Yes,4,6,34,2017,2
Furniture,51.968,2,F,Yes,4,2,34,2017,4
Office Supplies,51.336000000000006,3,F,Yes,4,8,34,2017,4
Office Supplies,332.704,1,F,Yes,4,8,34,2017,4
Furniture,42.408,3,F,Yes,4,3,34,2017,4
Office Supplies,33.12,4,F,Yes,4,6,34,2017,4
Furniture,220.2656,4,F,Yes,4,1,34,2017,4
Office Supplies,53.9,5,F,Yes,4,5,35,2017,6
Office Supplies,11.808,3,F,Yes,4,5,35,2017,9
Furniture,41.96,2,F,Yes,4,2,35,2017,12
Technology,234.45,3,F,Yes,4,9,31,2014,2
Furniture,1256.22,6,F,Yes,4,3,31,2014,2
Office Supplies,17.46,2,F,Yes,4,5,31,2014,2
Technology,2025.36,6,F,Yes,4,9,33,2015,12
Technology,1799.994,2,F,Yes,4,9,33,2015,12
Technology,101.988,2,F,Yes,4,10,33,2015,12
Furniture,262.86400000000003,7,F,Yes,4,3,33,2015,12
Office Supplies,2.068,1,F,Yes,4,5,34,2016,8
Office Supplies,83.84,8,F,Yes,4,7,34,2016,8
Furniture,747.558,3,F,Yes,4,1,34,2016,9
Office Supplies,8.927999999999999,2,F,Yes,4,5,34,2016,9
Furniture,242.352,3,F,Yes,4,2,34,2017,7
Furniture,866.4,4,F,Yes,4,1,35,2017,8
Furniture,673.3439999999999,3,F,Yes,4,3,35,2017,10
Technology,719.9760000000001,3,M,Yes,4,9,34,2014,5
Furniture,68.16,3,M,Yes,4,2,36,2015,11
Office Supplies,62.24,8,M,Yes,4,5,36,2015,11
Furniture,230.28,3,M,Yes,4,2,36,2016,7
Office Supplies,105.52,5,M,Yes,4,7,36,2016,7
Furniture,9.552,3,M,Yes,4,2,36,2016,7
Office Supplies,70.98,7,M,Yes,4,7,36,2016,11
Office Supplies,91.68,3,M,Yes,4,4,36,2016,11
Office Supplies,33.75,5,M,Yes,4,5,36,2016,11
Technology,3040.0,8,M,Yes,4,9,36,2016,11
Technology,178.38400000000001,2,F,No,1,10,52,2014,8
Office Supplies,15.552,3,F,No,1,7,52,2014,8
Technology,559.71,3,F,No,1,9,52,2014,9
Office Supplies,46.62,9,F,No,1,5,53,2015,9
Office Supplies,70.26,3,F,No,1,8,53,2015,9
Technology,90.0,5,F,No,1,9,53,2015,9
Office Supplies,6.096,2,F,No,1,4,53,2015,9
Furniture,481.176,2,F,No,1,3,53,2015,9
Office Supplies,7.24,4,F,No,1,6,53,2015,9
Technology,742.336,8,M,Yes,4,10,37,2014,10
Technology,11.672,1,M,Yes,4,9,38,2015,6
Office Supplies,52.272,11,M,Yes,4,5,38,2015,11
Office Supplies,17.94,3,M,Yes,4,7,38,2015,11
Office Supplies,7.506,9,M,Yes,4,5,39,2016,9
Office Supplies,16.56,2,M,Yes,4,6,39,2016,9
Office Supplies,1219.96,5,M,Yes,4,5,39,2016,11
Office Supplies,1793.98,2,M,Yes,4,5,40,2017,10
Office Supplies,1665.62,2,M,Yes,4,8,40,2017,12
Furniture,585.552,3,F,Yes,4,1,40,2014,9
Office Supplies,19.44,3,F,Yes,4,7,40,2014,9
Office Supplies,14.9,5,F,Yes,4,7,41,2016,3
Technology,4158.912,8,F,Yes,4,10,41,2016,3
Office Supplies,314.55,3,F,Yes,4,7,42,2017,3
Office Supplies,2591.56,4,F,Yes,4,8,42,2017,4
Office Supplies,41.95,5,F,Yes,4,3,42,2017,4
Office Supplies,443.92,4,F,Yes,4,8,43,2017,7
Office Supplies,169.99,1,F,Yes,4,5,43,2017,7
Office Supplies,25.92,4,F,Yes,4,7,43,2017,7
Office Supplies,12.96,2,F,Yes,4,7,43,2017,9
Office Supplies,22.18,2,F,Yes,4,5,43,2017,9
Furniture,2054.272,8,F,Yes,4,1,43,2017,9
Office Supplies,15.51,1,F,Yes,4,8,43,2017,9
Technology,89.9,2,F,Yes,4,10,43,2017,9
Office Supplies,14.28,4,F,Yes,4,4,43,2017,9
Office Supplies,12.72,3,F,Yes,4,3,43,2017,9
Office Supplies,15.75,5,F,Yes,4,6,43,2017,9
Office Supplies,275.97,3,M,Yes,4,8,40,2014,10
Technology,1394.95,5,M,Yes,4,10,40,2014,10
Furniture,545.88,6,M,Yes,4,2,40,2014,10
Furniture,26.8,2,M,Yes,4,2,41,2015,5
Technology,165.6,3,M,Yes,4,9,43,2016,12
Office Supplies,10.776,3,M,Yes,4,4,43,2017,9
Office Supplies,11.784,3,M,Yes,4,5,43,2017,9
Office Supplies,164.88,3,M,Yes,4,6,43,2017,9
Furniture,1292.94,3,M,Yes,4,1,43,2017,9
Office Supplies,25.584,2,M,Yes,4,5,43,2017,9
Office Supplies,261.74,2,M,Yes,4,8,43,2017,9
Office Supplies,14.4,5,M,Yes,4,6,43,2017,9
Office Supplies,69.48,1,M,Yes,4,3,44,2017,12
Office Supplies,16.28,2,M,Yes,3,4,19,2014,3
Technology,129.98,2,M,Yes,3,10,21,2016,3
Office Supplies,32.54,2,M,Yes,3,4,21,2016,3
Technology,120.0,6,M,Yes,3,9,21,2016,5
Office Supplies,8.67,1,M,Yes,3,3,21,2016,5
Office Supplies,39.936,4,M,Yes,3,5,22,2016,6
Technology,18.464000000000002,2,M,Yes,3,8,22,2016,6
Office Supplies,14.82,6,M,Yes,3,6,23,2017,9
Office Supplies,25.5,3,M,Yes,3,8,36,2014,8
Office Supplies,15.552,3,M,Yes,3,7,37,2015,6
Furniture,482.94,6,M,Yes,3,1,37,2015,6
Technology,179.97,3,M,Yes,3,9,38,2016,8
Office Supplies,12.96,2,M,Yes,3,7,38,2016,9
Technology,59.97,5,M,Yes,3,10,39,2017,2
Office Supplies,78.304,2,M,Yes,3,7,39,2017,2
Office Supplies,21.456,9,M,Yes,3,6,39,2017,2
Furniture,198.27200000000002,8,M,Yes,3,1,39,2017,4
Furniture,129.93,3,M,Yes,3,2,39,2017,5
Furniture,230.28,3,F,Yes,3,2,45,2014,4
Office Supplies,18.288,6,F,Yes,3,5,45,2014,4
Office Supplies,31.08,4,F,Yes,3,3,46,2015,11
Furniture,81.94,1,F,Yes,3,1,47,2016,12
Office Supplies,5.96,2,F,Yes,3,4,48,2017,9
Office Supplies,61.06,2,M,Yes,3,6,27,2015,2
Furniture,35.544000000000004,1,M,Yes,3,3,27,2015,2
Office Supplies,12.96,2,M,Yes,3,6,29,2016,7
Office Supplies,3.96,2,M,Yes,3,6,29,2016,7
Office Supplies,25.92,5,M,Yes,3,7,29,2017,5
Office Supplies,53.424,3,M,Yes,3,8,29,2017,5
Office Supplies,33.568000000000005,8,M,Yes,3,5,30,2017,11
Office Supplies,443.92,4,F,Yes,4,8,73,2015,9
Office Supplies,77.88,2,F,Yes,4,8,73,2015,10
Office Supplies,11.352,3,F,Yes,4,7,73,2015,11
Furniture,183.372,2,F,Yes,4,1,75,2017,8
Technology,119.94,6,F,Yes,4,10,75,2017,11
Furniture,607.52,2,F,Yes,4,3,75,2017,12
Office Supplies,31.16,2,F,Yes,4,8,75,2017,12
Office Supplies,255.85,7,F,Yes,4,4,37,2014,10
Office Supplies,3.408,1,F,Yes,4,4,37,2015,3
Office Supplies,23.52,5,F,Yes,4,7,38,2015,3
Technology,180.96,5,F,Yes,4,10,38,2015,3
Office Supplies,51.968,2,F,Yes,4,8,38,2015,5
Office Supplies,4.544,2,F,Yes,4,5,38,2016,3
Furniture,1352.0320000000002,4,F,Yes,4,1,38,2016,3
Office Supplies,1640.7,5,F,Yes,4,3,39,2017,2
Technology,371.2,5,F,Yes,4,10,39,2017,2
Office Supplies,5.184,1,F,Yes,4,7,40,2017,6
Office Supplies,856.6560000000001,6,F,Yes,4,8,34,2016,5
Office Supplies,13.184000000000001,4,F,Yes,4,5,34,2016,5
Office Supplies,48.784,4,F,Yes,4,3,34,2016,5
Office Supplies,76.64,2,F,Yes,4,7,34,2016,5
Office Supplies,18.528,6,F,Yes,4,5,34,2016,5
Office Supplies,21.88,2,F,Yes,4,5,34,2016,9
Furniture,207.84599999999998,3,F,Yes,4,2,35,2017,1
Technology,167.976,3,F,Yes,4,10,35,2017,2
Technology,109.53,3,F,Yes,4,9,35,2017,2
Office Supplies,9.82,2,F,Yes,4,6,35,2017,2
Furniture,51.968,2,F,Yes,4,2,35,2017,4
Office Supplies,51.336000000000006,3,F,Yes,4,8,35,2017,4
Office Supplies,332.704,1,F,Yes,4,8,35,2017,4
Furniture,42.408,3,F,Yes,4,3,35,2017,4
Office Supplies,33.12,4,F,Yes,4,6,35,2017,4
Furniture,220.2656,4,F,Yes,4,1,35,2017,4
Office Supplies,53.9,5,F,Yes,4,5,35,2017,6
Office Supplies,11.808,3,F,Yes,4,5,35,2017,9
Furniture,41.96,2,F,Yes,4,2,36,2017,12
Office Supplies,3.392,1,F,Yes,4,3,27,2014,11
Technology,559.984,2,F,Yes,4,10,27,2014,11
Furniture,603.92,5,F,Yes,4,1,27,2014,11
Office Supplies,16.9,5,F,Yes,4,4,28,2015,12
Furniture,25.08,6,F,Yes,4,3,28,2015,12
Technology,445.96,5,F,Yes,4,10,29,2016,2
Technology,36.24,1,F,Yes,4,9,29,2016,2
Office Supplies,10.65,3,F,Yes,4,6,29,2016,2
Office Supplies,5.16,2,F,Yes,4,4,30,2017,11
Furniture,25.16,5,M,Yes,4,2,73,2014,2
Office Supplies,25.92,5,M,Yes,4,6,73,2014,11
Office Supplies,120.76799999999999,4,M,Yes,4,4,73,2014,11
Furniture,299.975,5,M,Yes,4,1,75,2016,3
Technology,158.376,4,M,Yes,4,9,75,2016,3
Furniture,754.45,5,M,Yes,4,1,76,2016,12
Furniture,2.91,1,M,Yes,4,2,76,2017,3
Office Supplies,33.792,8,M,Yes,4,7,72,2014,9
Furniture,300.5328,2,M,Yes,4,1,72,2014,9
Office Supplies,2.7239999999999998,2,M,Yes,4,5,72,2014,9
Office Supplies,3.264,2,M,Yes,4,5,72,2014,9
Office Supplies,3.592,4,M,Yes,4,5,73,2015,10
Office Supplies,32.4,5,M,Yes,4,7,74,2016,8
Office Supplies,41.86,7,M,Yes,4,5,74,2016,8
Office Supplies,77.56,2,M,Yes,4,5,74,2016,8
Office Supplies,29.6,2,M,Yes,4,6,75,2017,6
Furniture,514.165,5,M,Yes,4,1,75,2017,6
Technology,279.96,5,M,Yes,4,10,75,2017,6
Furniture,408.42199999999997,2,M,Yes,4,2,52,2015,7
Furniture,382.116,6,M,Yes,4,2,52,2015,7
Office Supplies,68.6,5,M,Yes,4,8,52,2015,7
Office Supplies,435.504,3,M,Yes,4,8,52,2015,7
Office Supplies,11.168,2,M,Yes,4,6,52,2015,7
Office Supplies,44.43,3,M,Yes,4,3,52,2015,11
Technology,226.2,5,M,Yes,4,10,52,2015,11
Furniture,186.54,3,M,Yes,4,2,52,2015,11
Office Supplies,265.86,7,M,Yes,4,3,52,2015,11
Office Supplies,27.9,5,M,Yes,4,3,52,2015,11
Technology,29.0,2,M,Yes,4,9,53,2016,7
Furniture,31.4,5,F,Yes,4,2,40,2015,4
Furniture,9.48,1,F,Yes,4,2,40,2015,4
Technology,209.5,10,F,Yes,4,10,40,2015,4
Furniture,24.3,5,F,Yes,4,2,40,2015,4
Office Supplies,6.48,1,F,Yes,4,7,40,2015,4
Furniture,801.568,2,F,Yes,4,1,42,2016,9
Office Supplies,368.91,9,F,Yes,4,6,42,2016,9
Furniture,885.528,9,F,Yes,4,2,42,2016,9
Furniture,10.16,2,F,Yes,4,2,43,2017,10
Technology,209.94,6,F,Yes,4,9,43,2017,10
Technology,31.984,2,F,Yes,4,10,43,2017,10
Office Supplies,5083.96,5,F,Yes,4,5,43,2017,10
Furniture,9.64,2,F,Yes,4,2,43,2017,10
Office Supplies,38.864000000000004,7,F,Yes,4,4,43,2017,11
Office Supplies,31.104,6,F,Yes,4,6,69,2014,8
Office Supplies,47.96,5,F,Yes,4,4,69,2014,8
Technology,158.928,7,F,Yes,4,9,69,2014,8
Office Supplies,211.248,6,F,Yes,4,3,69,2014,8
Office Supplies,5.5520000000000005,2,F,Yes,4,8,69,2014,8
Office Supplies,2.952,1,F,Yes,4,6,69,2014,8
Office Supplies,7.36,2,F,Yes,4,8,70,2014,11
Office Supplies,41.4,4,F,Yes,4,6,70,2014,11
Furniture,411.332,4,F,Yes,4,1,70,2014,11
Furniture,85.3,2,F,Yes,4,2,71,2015,9
Furniture,39.96,2,F,Yes,4,2,71,2015,11
Technology,1.98,2,F,Yes,4,9,61,2014,10
Office Supplies,75.88,2,F,Yes,4,6,61,2014,10
Office Supplies,8.856,3,F,Yes,4,6,61,2015,5
Technology,158.376,3,F,Yes,4,10,61,2015,5
Furniture,727.45,5,F,Yes,4,3,63,2016,10
Furniture,24.96,3,F,Yes,4,2,63,2016,10
Office Supplies,37.896,4,F,Yes,4,5,63,2017,4
Office Supplies,65.584,2,F,Yes,4,6,63,2017,4
Office Supplies,720.76,5,F,Yes,4,8,64,2017,6
Office Supplies,10.56,2,M,Yes,4,6,45,2014,1
Office Supplies,229.94,2,M,Yes,4,8,45,2014,1
