"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B43287",2014-08-01,"C13301","PR7025","Office Supplies",5.68,2
"B42788",2014-08-01,"C14204","PR7058","Office Supplies",17.544,3
"B42788",2014-08-01,"C14204","PR6271","Furniture",44.128,4
"B42788",2014-08-01,"C14204","PR6507","Office Supplies",62.92,1
"B42788",2014-08-01,"C14204","PR7280","Office Supplies",78.304,2
"B43186",2014-08-01,"C12931","PR6937","Office Supplies",19.752,3
"B36757",2014-08-02,"C14265","PR6822","Office Supplies",26.7,5
"B36757",2014-08-02,"C14265","PR7667","Technology",21.2,2
"B36757",2014-08-02,"C14265","PR7470","Office Supplies",838.38,2
"B41766",2014-08-02,"C14915","PR6822","Office Supplies",26.7,5
"B41766",2014-08-02,"C14915","PR7667","Technology",21.2,2
"B41766",2014-08-02,"C14915","PR7470","Office Supplies",838.38,2
"B46775",2014-08-02,"C14238","PR6822","Office Supplies",26.7,5
"B46775",2014-08-02,"C14238","PR7667","Technology",21.2,2
"B46775",2014-08-02,"C14238","PR7470","Office Supplies",838.38,2
"B32862",2014-08-03,"C12608","PR7194","Office Supplies",39.96,2
"B32862",2014-08-03,"C12608","PR7551","Office Supplies",102.3,10
"B32862",2014-08-03,"C12608","PR7498","Office Supplies",21.36,2
"B32970",2014-08-03,"C13597","PR6479","Furniture",218.75,2
"B32970",2014-08-03,"C13597","PR6562","Office Supplies",2.6,1
"B32911",2014-08-03,"C13157","PR7207","Office Supplies",93.024,3
"B37871",2014-08-03,"C13749","PR7194","Office Supplies",39.96,2
"B37871",2014-08-03,"C13749","PR7551","Office Supplies",102.3,10
"B37871",2014-08-03,"C13749","PR7498","Office Supplies",21.36,2
"B37979",2014-08-03,"C12957","PR6479","Furniture",218.75,2
"B37979",2014-08-03,"C12957","PR6562","Office Supplies",2.6,1
"B37920",2014-08-03,"C13150","PR7207","Office Supplies",93.024,3
"B42880",2014-08-03,"C14423","PR7194","Office Supplies",39.96,2
"B42880",2014-08-03,"C14423","PR7551","Office Supplies",102.3,10
"B42880",2014-08-03,"C14423","PR7498","Office Supplies",21.36,2
"B42988",2014-08-03,"C14672","PR6479","Furniture",218.75,2
"B42988",2014-08-03,"C14672","PR6562","Office Supplies",2.6,1
"B42929",2014-08-03,"C14227","PR7207","Office Supplies",93.024,3
"B32979",2014-08-04,"C12836","PR6513","Office Supplies",101.96,2
"B32979",2014-08-04,"C12836","PR7372","Office Supplies",259.74,13
"B32979",2014-08-04,"C12836","PR7644","Technology",255.42,9
"B32873",2014-08-04,"C13375","PR6561","Office Supplies",1089.75,3
"B32873",2014-08-04,"C13375","PR7186","Office Supplies",447.84,8
"B32873",2014-08-04,"C13375","PR6609","Office Supplies",16.4,5
"B32873",2014-08-04,"C13375","PR7875","Technology",399.96,5
"B32873",2014-08-04,"C13375","PR7475","Office Supplies",158.9,5
"B32873",2014-08-04,"C13375","PR6864","Office Supplies",13.184,1
"B37988",2014-08-04,"C13056","PR6513","Office Supplies",101.96,2
"B37988",2014-08-04,"C13056","PR7372","Office Supplies",259.74,13
"B37988",2014-08-04,"C13056","PR7644","Technology",255.42,9
"B37882",2014-08-04,"C13658","PR6561","Office Supplies",1089.75,3
"B37882",2014-08-04,"C13658","PR7186","Office Supplies",447.84,8
"B37882",2014-08-04,"C13658","PR6609","Office Supplies",16.4,5
"B37882",2014-08-04,"C13658","PR7875","Technology",399.96,5
"B37882",2014-08-04,"C13658","PR7475","Office Supplies",158.9,5
"B37882",2014-08-04,"C13658","PR6864","Office Supplies",13.184,1
"B42997",2014-08-04,"C13451","PR6513","Office Supplies",101.96,2
"B42997",2014-08-04,"C13451","PR7372","Office Supplies",259.74,13
"B42997",2014-08-04,"C13451","PR7644","Technology",255.42,9
"B42891",2014-08-04,"C13541","PR6561","Office Supplies",1089.75,3
"B42891",2014-08-04,"C13541","PR7186","Office Supplies",447.84,8
"B42891",2014-08-04,"C13541","PR6609","Office Supplies",16.4,5
"B42891",2014-08-04,"C13541","PR7875","Technology",399.96,5
"B42891",2014-08-04,"C13541","PR7475","Office Supplies",158.9,5
"B42891",2014-08-04,"C13541","PR6864","Office Supplies",13.184,1
"B32781",2014-08-05,"C14839","PR7176","Office Supplies",20.94,3
"B32781",2014-08-05,"C14839","PR7197","Office Supplies",110.96,2
"B32781",2014-08-05,"C14839","PR6223","Furniture",340.144,7
"B32851",2014-08-05,"C14085","PR6438","Furniture",489.23,2
"B36789",2014-08-05,"C12721","PR6547","Office Supplies",79.47,3
"B36789",2014-08-05,"C12721","PR6725","Office Supplies",4.56,2
"B36789",2014-08-05,"C12721","PR6201","Furniture",1133.35,5
"B32682",2014-08-05,"C12793","PR7882","Technology",135.99,1
"B32682",2014-08-05,"C12793","PR6725","Office Supplies",15.96,7
"B33146",2014-08-05,"C13402","PR7695","Technology",16.36,1
"B33146",2014-08-05,"C13402","PR7410","Office Supplies",15.78,2
"B33146",2014-08-05,"C13402","PR6735","Office Supplies",45.98,2
"B37790",2014-08-05,"C14695","PR7176","Office Supplies",20.94,3
"B37790",2014-08-05,"C14695","PR7197","Office Supplies",110.96,2
"B37790",2014-08-05,"C14695","PR6223","Furniture",340.144,7
"B37860",2014-08-05,"C12777","PR6438","Furniture",489.23,2
"B41798",2014-08-05,"C13514","PR6547","Office Supplies",79.47,3
"B41798",2014-08-05,"C13514","PR6725","Office Supplies",4.56,2
"B41798",2014-08-05,"C13514","PR6201","Furniture",1133.35,5
"B37691",2014-08-05,"C14272","PR7882","Technology",135.99,1
"B37691",2014-08-05,"C14272","PR6725","Office Supplies",15.96,7
"B38155",2014-08-05,"C12585","PR7695","Technology",16.36,1
"B38155",2014-08-05,"C12585","PR7410","Office Supplies",15.78,2
"B38155",2014-08-05,"C12585","PR6735","Office Supplies",45.98,2
"B42799",2014-08-05,"C13353","PR7176","Office Supplies",20.94,3
"B42799",2014-08-05,"C13353","PR7197","Office Supplies",110.96,2
"B42799",2014-08-05,"C13353","PR6223","Furniture",340.144,7
"B42869",2014-08-05,"C14524","PR6438","Furniture",489.23,2
"B46807",2014-08-05,"C14344","PR6547","Office Supplies",79.47,3
"B46807",2014-08-05,"C14344","PR6725","Office Supplies",4.56,2
"B46807",2014-08-05,"C14344","PR6201","Furniture",1133.35,5
"B42700",2014-08-05,"C13721","PR7882","Technology",135.99,1
"B42700",2014-08-05,"C13721","PR6725","Office Supplies",15.96,7
"B43164",2014-08-05,"C13695","PR7695","Technology",16.36,1
"B43164",2014-08-05,"C13695","PR7410","Office Supplies",15.78,2
"B43164",2014-08-05,"C13695","PR6735","Office Supplies",45.98,2
"B32750",2014-08-06,"C14320","PR7570","Technology",62.91,3
"B33004",2014-08-06,"C13631","PR7698","Technology",199.98,2
"B37759",2014-08-06,"C14893","PR7570","Technology",62.91,3
"B38013",2014-08-06,"C14625","PR7698","Technology",199.98,2
"B42768",2014-08-06,"C12886","PR7570","Technology",62.91,3
"B43022",2014-08-06,"C14132","PR7698","Technology",199.98,2
"B32941",2014-08-08,"C12756","PR6580","Office Supplies",76.12,2
"B32941",2014-08-08,"C12756","PR7724","Technology",1199.976,3
"B32941",2014-08-08,"C12756","PR7879","Technology",445.96,5
"B32941",2014-08-08,"C12756","PR6318","Furniture",327.76,8
"B32844",2014-08-08,"C14698","PR7717","Technology",549.99,1
"B32844",2014-08-08,"C14698","PR6539","Office Supplies",167.535,3
"B32844",2014-08-08,"C14698","PR6980","Office Supplies",38.34,3
"B32844",2014-08-08,"C14698","PR6322","Furniture",53.88,6
"B32844",2014-08-08,"C14698","PR7825","Technology",299.98,2
"B33157",2014-08-08,"C13555","PR6302","Furniture",121.376,4
"B33157",2014-08-08,"C13555","PR7618","Technology",95.976,3
"B33195",2014-08-08,"C12990","PR7415","Office Supplies",423.28,11
"B33219",2014-08-08,"C12975","PR6115","Furniture",155.456,4
"B37950",2014-08-08,"C14898","PR6580","Office Supplies",76.12,2
"B37950",2014-08-08,"C14898","PR7724","Technology",1199.976,3
"B37950",2014-08-08,"C14898","PR7879","Technology",445.96,5
"B37950",2014-08-08,"C14898","PR6318","Furniture",327.76,8
"B37853",2014-08-08,"C13982","PR7717","Technology",549.99,1
"B37853",2014-08-08,"C13982","PR6539","Office Supplies",167.535,3
"B37853",2014-08-08,"C13982","PR6980","Office Supplies",38.34,3
"B37853",2014-08-08,"C13982","PR6322","Furniture",53.88,6
"B37853",2014-08-08,"C13982","PR7825","Technology",299.98,2
"B38166",2014-08-08,"C12915","PR6302","Furniture",121.376,4
"B38166",2014-08-08,"C12915","PR7618","Technology",95.976,3
"B38204",2014-08-08,"C12701","PR7415","Office Supplies",423.28,11
"B38228",2014-08-08,"C12945","PR6115","Furniture",155.456,4
"B42959",2014-08-08,"C14115","PR6580","Office Supplies",76.12,2
"B42959",2014-08-08,"C14115","PR7724","Technology",1199.976,3
"B42959",2014-08-08,"C14115","PR7879","Technology",445.96,5
"B42959",2014-08-08,"C14115","PR6318","Furniture",327.76,8
"B42862",2014-08-08,"C14521","PR7717","Technology",549.99,1
"B42862",2014-08-08,"C14521","PR6539","Office Supplies",167.535,3
"B42862",2014-08-08,"C14521","PR6980","Office Supplies",38.34,3
"B42862",2014-08-08,"C14521","PR6322","Furniture",53.88,6
"B42862",2014-08-08,"C14521","PR7825","Technology",299.98,2
"B43175",2014-08-08,"C13059","PR6302","Furniture",121.376,4
"B43175",2014-08-08,"C13059","PR7618","Technology",95.976,3
"B43213",2014-08-08,"C14422","PR7415","Office Supplies",423.28,11
"B43237",2014-08-08,"C14057","PR6115","Furniture",155.456,4
"B33331",2014-08-09,"C13382","PR7879","Technology",178.384,2
"B33331",2014-08-09,"C13382","PR7251","Office Supplies",15.552,3
"B32690",2014-08-09,"C14084","PR7060","Office Supplies",20.88,8
"B33064",2014-08-09,"C13605","PR7229","Office Supplies",5.98,1
"B33353",2014-08-09,"C13133","PR6942","Office Supplies",2060.744,7
"B33314",2014-08-09,"C14716","PR7840","Technology",1091.168,4
"B33314",2014-08-09,"C14716","PR7792","Technology",219.168,2
"B33263",2014-08-09,"C12950","PR7052","Office Supplies",4.464,3
"B33263",2014-08-09,"C12950","PR6790","Office Supplies",9.345,5
"B38340",2014-08-09,"C13291","PR7879","Technology",178.384,2
"B38340",2014-08-09,"C13291","PR7251","Office Supplies",15.552,3
"B37699",2014-08-09,"C13693","PR7060","Office Supplies",20.88,8
"B38073",2014-08-09,"C13422","PR7229","Office Supplies",5.98,1
"B38362",2014-08-09,"C12799","PR6942","Office Supplies",2060.744,7
"B38323",2014-08-09,"C12762","PR7840","Technology",1091.168,4
"B38323",2014-08-09,"C12762","PR7792","Technology",219.168,2
"B38272",2014-08-09,"C14687","PR7052","Office Supplies",4.464,3
"B38272",2014-08-09,"C14687","PR6790","Office Supplies",9.345,5
"B43349",2014-08-09,"C13941","PR7879","Technology",178.384,2
"B43349",2014-08-09,"C13941","PR7251","Office Supplies",15.552,3
"B42708",2014-08-09,"C14292","PR7060","Office Supplies",20.88,8
"B43082",2014-08-09,"C12786","PR7229","Office Supplies",5.98,1
"B43371",2014-08-09,"C13393","PR6942","Office Supplies",2060.744,7
"B43332",2014-08-09,"C13777","PR7840","Technology",1091.168,4
"B43332",2014-08-09,"C13777","PR7792","Technology",219.168,2
"B43281",2014-08-09,"C14392","PR7052","Office Supplies",4.464,3
"B43281",2014-08-09,"C14392","PR6790","Office Supplies",9.345,5
"B32882",2014-08-11,"C13328","PR6378","Furniture",12.35,1
"B32882",2014-08-11,"C13328","PR6716","Office Supplies",40.97,1
"B32882",2014-08-11,"C13328","PR7053","Office Supplies",22.96,2
"B33194",2014-08-11,"C13771","PR7524","Office Supplies",375.34,1
"B37891",2014-08-11,"C14322","PR6378","Furniture",12.35,1
"B37891",2014-08-11,"C14322","PR6716","Office Supplies",40.97,1
"B37891",2014-08-11,"C14322","PR7053","Office Supplies",22.96,2
"B38203",2014-08-11,"C12785","PR7524","Office Supplies",375.34,1
"B42900",2014-08-11,"C13881","PR6378","Furniture",12.35,1
"B42900",2014-08-11,"C13881","PR6716","Office Supplies",40.97,1
"B42900",2014-08-11,"C13881","PR7053","Office Supplies",22.96,2
"B43212",2014-08-11,"C14650","PR7524","Office Supplies",375.34,1
"B32677",2014-08-12,"C14682","PR7930","Technology",806.336,8
"B32677",2014-08-12,"C14682","PR6350","Furniture",85.44,3
"B32672",2014-08-12,"C12956","PR6865","Office Supplies",196.21,7
"B33210",2014-08-12,"C14773","PR7148","Office Supplies",31.104,6
"B33210",2014-08-12,"C14773","PR6729","Office Supplies",47.96,5
"B33210",2014-08-12,"C14773","PR7644","Technology",158.928,7
"B33210",2014-08-12,"C14773","PR6535","Office Supplies",211.248,6
"B33210",2014-08-12,"C14773","PR7535","Office Supplies",5.552,2
"B33210",2014-08-12,"C14773","PR7064","Office Supplies",2.952,1
"B33183",2014-08-12,"C13797","PR6754","Office Supplies",14.04,3
"B33183",2014-08-12,"C13797","PR7570","Technology",272.61,13
"B37686",2014-08-12,"C13783","PR7930","Technology",806.336,8
"B37686",2014-08-12,"C13783","PR6350","Furniture",85.44,3
"B37681",2014-08-12,"C14553","PR6865","Office Supplies",196.21,7
"B38219",2014-08-12,"C14345","PR7148","Office Supplies",31.104,6
"B38219",2014-08-12,"C14345","PR6729","Office Supplies",47.96,5
"B38219",2014-08-12,"C14345","PR7644","Technology",158.928,7
"B38219",2014-08-12,"C14345","PR6535","Office Supplies",211.248,6
"B38219",2014-08-12,"C14345","PR7535","Office Supplies",5.552,2
"B38219",2014-08-12,"C14345","PR7064","Office Supplies",2.952,1
"B38192",2014-08-12,"C14908","PR6754","Office Supplies",14.04,3
"B38192",2014-08-12,"C14908","PR7570","Technology",272.61,13
"B42695",2014-08-12,"C14269","PR7930","Technology",806.336,8
"B42695",2014-08-12,"C14269","PR6350","Furniture",85.44,3
"B42690",2014-08-12,"C12893","PR6865","Office Supplies",196.21,7
"B43228",2014-08-12,"C13444","PR7148","Office Supplies",31.104,6
"B43228",2014-08-12,"C13444","PR6729","Office Supplies",47.96,5
"B43228",2014-08-12,"C13444","PR7644","Technology",158.928,7
"B43228",2014-08-12,"C13444","PR6535","Office Supplies",211.248,6
"B43228",2014-08-12,"C13444","PR7535","Office Supplies",5.552,2
"B43228",2014-08-12,"C13444","PR7064","Office Supplies",2.952,1
"B43201",2014-08-12,"C12873","PR6754","Office Supplies",14.04,3
"B43201",2014-08-12,"C12873","PR7570","Technology",272.61,13
"B36894",2014-08-15,"C14617","PR6560","Office Supplies",152.91,3
"B36894",2014-08-15,"C14617","PR7137","Office Supplies",92.94,3
"B36894",2014-08-15,"C14617","PR6844","Office Supplies",17.856,4
"B36894",2014-08-15,"C14617","PR6890","Office Supplies",46.44,3
"B36894",2014-08-15,"C14617","PR6224","Furniture",195.136,4
"B33050",2014-08-15,"C13077","PR6830","Office Supplies",62.94,3
"B32667",2014-08-15,"C13077","PR7152","Office Supplies",91.36,5
"B32667",2014-08-15,"C13077","PR6580","Office Supplies",152.24,5
"B33007",2014-08-15,"C14618","PR6890","Office Supplies",30.96,8
"B41903",2014-08-15,"C13620","PR6560","Office Supplies",152.91,3
"B41903",2014-08-15,"C13620","PR7137","Office Supplies",92.94,3
"B41903",2014-08-15,"C13620","PR6844","Office Supplies",17.856,4
"B41903",2014-08-15,"C13620","PR6890","Office Supplies",46.44,3
"B41903",2014-08-15,"C13620","PR6224","Furniture",195.136,4
"B38059",2014-08-15,"C12684","PR6830","Office Supplies",62.94,3
"B37676",2014-08-15,"C12684","PR7152","Office Supplies",91.36,5
"B37676",2014-08-15,"C12684","PR6580","Office Supplies",152.24,5
"B38016",2014-08-15,"C13171","PR6890","Office Supplies",30.96,8
"B46912",2014-08-15,"C13664","PR6560","Office Supplies",152.91,3
"B46912",2014-08-15,"C13664","PR7137","Office Supplies",92.94,3
"B46912",2014-08-15,"C13664","PR6844","Office Supplies",17.856,4
"B46912",2014-08-15,"C13664","PR6890","Office Supplies",46.44,3
"B46912",2014-08-15,"C13664","PR6224","Furniture",195.136,4
"B43068",2014-08-15,"C13344","PR6830","Office Supplies",62.94,3
"B42685",2014-08-15,"C13344","PR7152","Office Supplies",91.36,5
"B42685",2014-08-15,"C13344","PR6580","Office Supplies",152.24,5
"B43025",2014-08-15,"C13371","PR6890","Office Supplies",30.96,8
"B33071",2014-08-16,"C14100","PR6440","Furniture",853.092,6
"B38080",2014-08-16,"C14420","PR6440","Furniture",853.092,6
"B43089",2014-08-16,"C14711","PR6440","Furniture",853.092,6
"B32703",2014-08-17,"C14202","PR7174","Office Supplies",114.2,5
"B32703",2014-08-17,"C14202","PR6779","Office Supplies",17.96,4
"B32703",2014-08-17,"C14202","PR7034","Office Supplies",12.67,7
"B32703",2014-08-17,"C14202","PR7589","Technology",339.96,4
"B32914",2014-08-17,"C12642","PR7227","Office Supplies",15.552,3
"B37712",2014-08-17,"C13949","PR7174","Office Supplies",114.2,5
"B37712",2014-08-17,"C13949","PR6779","Office Supplies",17.96,4
"B37712",2014-08-17,"C13949","PR7034","Office Supplies",12.67,7
"B37712",2014-08-17,"C13949","PR7589","Technology",339.96,4
"B37923",2014-08-17,"C14245","PR7227","Office Supplies",15.552,3
"B42721",2014-08-17,"C14760","PR7174","Office Supplies",114.2,5
"B42721",2014-08-17,"C14760","PR6779","Office Supplies",17.96,4
"B42721",2014-08-17,"C14760","PR7034","Office Supplies",12.67,7
"B42721",2014-08-17,"C14760","PR7589","Technology",339.96,4
"B42932",2014-08-17,"C12598","PR7227","Office Supplies",15.552,3
"B36844",2014-08-19,"C13387","PR7437","Office Supplies",344.91,3
"B32960",2014-08-19,"C12992","PR6274","Furniture",289.24,7
"B32960",2014-08-19,"C12992","PR6773","Office Supplies",69.456,2
"B32811",2014-08-19,"C13312","PR6744","Office Supplies",10.72,2
"B36874",2014-08-19,"C12805","PR6116","Furniture",638.82,9
"B36895",2014-08-19,"C12638","PR6819","Office Supplies",76.776,4
"B36895",2014-08-19,"C12638","PR7567","Office Supplies",9.184,2
"B41853",2014-08-19,"C14064","PR7437","Office Supplies",344.91,3
"B37969",2014-08-19,"C13563","PR6274","Furniture",289.24,7
"B37969",2014-08-19,"C13563","PR6773","Office Supplies",69.456,2
"B37820",2014-08-19,"C12796","PR6744","Office Supplies",10.72,2
"B41883",2014-08-19,"C12818","PR6116","Furniture",638.82,9
"B41904",2014-08-19,"C12849","PR6819","Office Supplies",76.776,4
"B41904",2014-08-19,"C12849","PR7567","Office Supplies",9.184,2
"B46862",2014-08-19,"C14788","PR7437","Office Supplies",344.91,3
"B42978",2014-08-19,"C13125","PR6274","Furniture",289.24,7
"B42978",2014-08-19,"C13125","PR6773","Office Supplies",69.456,2
"B42829",2014-08-19,"C14840","PR6744","Office Supplies",10.72,2
"B46892",2014-08-19,"C13908","PR6116","Furniture",638.82,9
"B46913",2014-08-19,"C14649","PR6819","Office Supplies",76.776,4
"B46913",2014-08-19,"C14649","PR7567","Office Supplies",9.184,2
"B33317",2014-08-20,"C14370","PR6236","Furniture",421.372,2
"B32736",2014-08-20,"C12691","PR6186","Furniture",500.24,13
"B32736",2014-08-20,"C12691","PR7145","Office Supplies",20.12,2
"B32736",2014-08-20,"C12691","PR6803","Office Supplies",896.99,1
"B38326",2014-08-20,"C14105","PR6236","Furniture",421.372,2
"B37745",2014-08-20,"C13120","PR6186","Furniture",500.24,13
"B37745",2014-08-20,"C13120","PR7145","Office Supplies",20.12,2
"B37745",2014-08-20,"C13120","PR6803","Office Supplies",896.99,1
"B43335",2014-08-20,"C14016","PR6236","Furniture",421.372,2
"B42754",2014-08-20,"C13026","PR6186","Furniture",500.24,13
"B42754",2014-08-20,"C13026","PR7145","Office Supplies",20.12,2
"B42754",2014-08-20,"C13026","PR6803","Office Supplies",896.99,1
"B32827",2014-08-22,"C13626","PR6672","Office Supplies",3.912,1
"B36902",2014-08-22,"C12999","PR7246","Office Supplies",11.56,2
"B32933",2014-08-22,"C12665","PR7558","Office Supplies",7.632,3
"B37836",2014-08-22,"C14197","PR6672","Office Supplies",3.912,1
"B41911",2014-08-22,"C14080","PR7246","Office Supplies",11.56,2
"B37942",2014-08-22,"C13282","PR7558","Office Supplies",7.632,3
"B42845",2014-08-22,"C12817","PR6672","Office Supplies",3.912,1
"B46920",2014-08-22,"C13729","PR7246","Office Supplies",11.56,2
"B42951",2014-08-22,"C12844","PR7558","Office Supplies",7.632,3
"B32853",2014-08-23,"C13089","PR7244","Office Supplies",15.552,3
"B32853",2014-08-23,"C13089","PR7564","Office Supplies",6.8,1
"B32853",2014-08-23,"C13089","PR6365","Furniture",4.224,3
"B32853",2014-08-23,"C13089","PR7796","Technology",143.64,9
"B32853",2014-08-23,"C13089","PR7126","Office Supplies",31.104,6
"B32853",2014-08-23,"C13089","PR7196","Office Supplies",223.056,9
"B36771",2014-08-23,"C14426","PR7250","Office Supplies",19.44,3
"B33197",2014-08-23,"C13807","PR6810","Office Supplies",49.568,2
"B32693",2014-08-23,"C14856","PR7352","Office Supplies",25.92,4
