"BillNumber","BillDate","CustomerID","ProductID","ProductCategory","Sales","Quantity"
"B44736","2016-10-28","C21270","PR7448","Office Supplies",93.06,6
"B44736","2016-10-28","C21270","PR7888","Technology",302.376,3
"B46412","2017-05-12","C21270","PR7064","Office Supplies",5.904,2
"B47352","2017-05-28","C21270","PR7841","Technology",54.368,4
"B47512","2017-11-19","C21270","PR6455","Furniture",219.075,3
"B41897","2014-07-05","C21271","PR7458","Office Supplies",220.776,3
"B41897","2014-07-05","C21271","PR7416","Office Supplies",281.424,11
"B38103","2014-09-13","C21271","PR6674","Office Supplies",5.46,3
"B38938","2015-03-19","C21271","PR7221","Office Supplies",14.496,3
"B39742","2016-03-24","C21271","PR6153","Furniture",301.47,3
"B39742","2016-03-24","C21271","PR6598","Office Supplies",18.656,2
"B40368","2017-06-04","C21271","PR7301","Office Supplies",12.48,2
"B42438","2017-06-22","C21271","PR7008","Office Supplies",37.608,3
"B40935","2017-08-13","C21271","PR6521","Office Supplies",272.048,7
"B40935","2017-08-13","C21271","PR6803","Office Supplies",1614.582,6
"B40935","2017-08-13","C21271","PR7048","Office Supplies",24.32,5
"B40935","2017-08-13","C21271","PR7680","Technology",1.584,2
"B40935","2017-08-13","C21271","PR6364","Furniture",31.984,1
"B40935","2017-08-13","C21271","PR7000","Office Supplies",14.76,5
"B40935","2017-08-13","C21271","PR6194","Furniture",423.648,2
"B40982","2017-09-18","C21271","PR6586","Office Supplies",8.928,2
"B40982","2017-09-18","C21271","PR7412","Office Supplies",47.584,2
"B41695","2017-11-23","C21271","PR7546","Office Supplies",4.36,2
"B38365","2014-10-21","C21272","PR6804","Office Supplies",36.36,3
"B38634","2015-01-03","C21272","PR7251","Office Supplies",10.368,2
"B38931","2015-09-17","C21272","PR6372","Furniture",21.936,2
"B38931","2015-09-17","C21272","PR6752","Office Supplies",6.588,3
"B39157","2015-10-05","C21272","PR7448","Office Supplies",77.55,5
"B38867","2015-11-29","C21272","PR6242","Furniture",301.96,2
"B38867","2015-11-29","C21272","PR6492","Office Supplies",555.21,5
"B38867","2015-11-29","C21272","PR7444","Office Supplies",523.48,4
"B38867","2015-11-29","C21272","PR6722","Office Supplies",161.82,9
"B39985","2016-10-31","C21272","PR6188","Furniture",1403.92,5
"B41139","2017-08-11","C21272","PR7237","Office Supplies",29.664,4
"B41139","2017-08-11","C21272","PR6733","Office Supplies",9.184,7
"B41139","2017-08-11","C21272","PR7843","Technology",153.584,2
"B41139","2017-08-11","C21272","PR6923","Office Supplies",12.864,8
"B41402","2017-09-28","C21272","PR6916","Office Supplies",2.655,1
"B40818","2017-11-12","C21272","PR7339","Office Supplies",10.848,2
"B40818","2017-11-12","C21272","PR7677","Technology",18.544,2
"B43105","2014-12-08","C21273","PR6265","Furniture",39.88,2
"B43105","2014-12-08","C21273","PR6278","Furniture",79.44,3
"B44243","2015-10-04","C21273","PR6182","Furniture",392.94,3
"B43490","2015-10-10","C21273","PR7364","Office Supplies",45.36,7
"B44631","2016-04-02","C21273","PR6174","Furniture",1454.9,5
"B38340","2014-08-09","C21274","PR7879","Technology",178.384,2
"B38340","2014-08-09","C21274","PR7251","Office Supplies",15.552,3
"B38243","2014-09-02","C21274","PR7753","Technology",559.71,3
"B39253","2015-09-06","C21274","PR6860","Office Supplies",46.62,9
"B39196","2015-09-07","C21274","PR7508","Office Supplies",70.26,3
"B39196","2015-09-07","C21274","PR7635","Technology",90,5
"B39196","2015-09-07","C21274","PR6772","Office Supplies",6.096,2
"B39196","2015-09-07","C21274","PR6468","Furniture",481.176,2
"B39196","2015-09-07","C21274","PR7043","Office Supplies",7.24,4
"B32806","2014-11-28","C21275","PR6895","Office Supplies",17.248,2
"B34298","2016-09-06","C21275","PR7704","Technology",31.86,2
"B34298","2016-09-06","C21275","PR6125","Furniture",722.352,3
"B34585","2016-10-04","C21275","PR7001","Office Supplies",59.752,7
"B35696","2017-10-19","C21275","PR6463","Furniture",91.275,1
"B32820","2014-07-22","C21276","PR6741","Office Supplies",19.68,6
"B33905","2015-05-08","C21276","PR7331","Office Supplies",37.94,2
"B33476","2015-12-03","C21276","PR7138","Office Supplies",16.448,2
"B33476","2015-12-03","C21276","PR7574","Technology",36.784,2
"B37236","2016-06-26","C21276","PR7664","Technology",13.616,2
"B35043","2016-10-23","C21276","PR7040","Office Supplies",17.05,5
"B35041","2016-12-20","C21276","PR6313","Furniture",18.92,4
"B35041","2016-12-20","C21276","PR6906","Office Supplies",15.42,2
"B35912","2017-06-02","C21276","PR7802","Technology",2.97,1
"B35912","2017-06-02","C21276","PR7525","Office Supplies",27.44,2
"B36465","2017-06-16","C21276","PR7540","Office Supplies",16.68,2
"B36465","2017-06-16","C21276","PR7203","Office Supplies",19.44,3
"B36465","2017-06-16","C21276","PR7242","Office Supplies",192.16,4
"B35888","2017-07-17","C21276","PR7725","Technology",479.984,2
"B43287","2014-08-01","C21277","PR7025","Office Supplies",5.68,2
"B42588","2014-12-07","C21277","PR7415","Office Supplies",269.36,7
"B47018","2015-09-03","C21277","PR6202","Furniture",129.568,2
"B47018","2015-09-03","C21277","PR6878","Office Supplies",6.368,2
"B47240","2016-09-22","C21277","PR6412","Furniture",13.28,2
"B47425","2017-03-17","C21277","PR7098","Office Supplies",4.608,2
"B45868","2017-04-30","C21277","PR7098","Office Supplies",4.608,2
"B45868","2017-04-30","C21277","PR6661","Office Supplies",15.528,3
"B45868","2017-04-30","C21277","PR7077","Office Supplies",11.952,3
"B45372","2017-09-29","C21277","PR7077","Office Supplies",7.968,2
"B45372","2017-09-29","C21277","PR6959","Office Supplies",27.968,4
"B45372","2017-09-29","C21277","PR7763","Technology",336.51,3
"B32689","2014-01-21","C21278","PR6312","Furniture",25.248,3
"B32697","2014-02-03","C21278","PR6941","Office Supplies",83.84,2
"B32697","2014-02-03","C21278","PR6863","Office Supplies",13.272,3
"B32935","2014-09-07","C21278","PR6407","Furniture",57.69,3
"B32935","2014-09-07","C21278","PR6782","Office Supplies",42.81,3
"B32935","2014-09-07","C21278","PR7142","Office Supplies",12.96,2
"B32935","2014-09-07","C21278","PR6416","Furniture",821.88,6
"B32935","2014-09-07","C21278","PR7800","Technology",104.85,3
"B33098","2014-12-14","C21278","PR7743","Technology",6999.96,4
"B35266","2016-04-14","C21278","PR7460","Office Supplies",81.2,5
"B37370","2017-03-30","C21278","PR6607","Office Supplies",6.08,2
"B37370","2017-03-30","C21278","PR7881","Technology",164.792,1
"B36045","2017-06-11","C21278","PR7367","Office Supplies",37.94,2
"B36045","2017-06-11","C21278","PR6823","Office Supplies",18.288,6
"B36045","2017-06-11","C21278","PR7745","Technology",385.8,5
"B36045","2017-06-11","C21278","PR7527","Office Supplies",102.96,2
"B36045","2017-06-11","C21278","PR6119","Furniture",174.42,3
"B37035","2015-04-18","C21279","PR7675","Technology",41.424,2
"B37035","2015-04-18","C21279","PR7918","Technology",244.768,4
"B37035","2015-04-18","C21279","PR6689","Office Supplies",74.352,3
"B37035","2015-04-18","C21279","PR6895","Office Supplies",4.312,2
"B37035","2015-04-18","C21279","PR6163","Furniture",56.686,1
"B37035","2015-04-18","C21279","PR7857","Technology",97.968,2
"B37035","2015-04-18","C21279","PR6695","Office Supplies",7.872,3
"B37035","2015-04-18","C21279","PR7352","Office Supplies",15.552,3
"B37035","2015-04-18","C21279","PR6764","Office Supplies",1.476,1
"B37005","2015-07-17","C21279","PR6159","Furniture",231.92,5
"B36997","2015-10-02","C21279","PR6789","Office Supplies",26.9,5
"B33486","2015-10-16","C21279","PR7946","Technology",824.97,3
"B34517","2016-10-09","C21279","PR7967","Technology",23.976,4
"B34899","2016-12-15","C21279","PR6430","Furniture",1652.94,3
"B34899","2016-12-15","C21279","PR7402","Office Supplies",296.37,3
"B34860","2016-12-29","C21279","PR6949","Office Supplies",38.088,4
"B34860","2016-12-29","C21279","PR6755","Office Supplies",2.808,3
"B36450","2017-07-07","C21279","PR7691","Technology",252,4
"B35865","2017-10-19","C21279","PR6419","Furniture",56.56,4
"B35865","2017-10-19","C21279","PR7434","Office Supplies",32.7,3
"B37892","2014-11-24","C21280","PR6945","Office Supplies",12.096,7
"B37892","2014-11-24","C21280","PR7478","Office Supplies",485.88,6
"B37892","2014-11-24","C21280","PR7239","Office Supplies",25.92,4
"B37892","2014-11-24","C21280","PR7402","Office Supplies",197.58,2
"B38492","2015-03-17","C21280","PR7579","Technology",15.02,1
"B38492","2015-03-17","C21280","PR7445","Office Supplies",33.82,2
"B38985","2015-06-18","C21280","PR6664","Office Supplies",13.632,4
"B39122","2015-12-22","C21280","PR7442","Office Supplies",33.568,2
"B39122","2015-12-22","C21280","PR6180","Furniture",422.625,7
"B38830","2015-12-24","C21280","PR6233","Furniture",883.84,4
"B41677","2017-03-24","C21280","PR7008","Office Supplies",47.01,3
"B41677","2017-03-24","C21280","PR7893","Technology",469.99,1
"B41677","2017-03-24","C21280","PR6217","Furniture",207.846,3
"B42441","2017-07-24","C21280","PR7716","Technology",2399.96,5
"B46888","2014-03-21","C21281","PR7119","Office Supplies",59.2,5
"B46888","2014-03-21","C21281","PR6295","Furniture",32.952,3
"B46888","2014-03-21","C21281","PR6166","Furniture",218.376,3
"B43216","2014-12-21","C21281","PR6233","Furniture",1325.76,6
"B43216","2014-12-21","C21281","PR6170","Furniture",572.16,3
"B45219","2016-12-03","C21281","PR7468","Office Supplies",772.68,4
"B47394","2017-03-26","C21281","PR6126","Furniture",257.568,2
"B47394","2017-03-26","C21281","PR7966","Technology",119.96,4
"B46086","2017-04-22","C21281","PR6280","Furniture",18.28,2
"B46297","2017-07-29","C21281","PR6668","Office Supplies",60.12,9
"B47571","2017-10-08","C21281","PR6202","Furniture",145.764,2
"B40027","2016-11-14","C21282","PR7059","Office Supplies",7.38,2
"B41610","2017-12-11","C21282","PR7251","Office Supplies",10.368,2
"B41610","2017-12-11","C21282","PR6408","Furniture",77.72,1
"B41610","2017-12-11","C21282","PR6228","Furniture",520.464,2
"B32923","2014-05-03","C21283","PR7085","Office Supplies",21.56,7
"B36901","2014-09-21","C21283","PR6299","Furniture",8.544,2
"B36912","2015-01-17","C21283","PR6352","Furniture",254.744,7
"B37158","2016-06-05","C21283","PR7506","Office Supplies",124.608,4
"B37158","2016-06-05","C21283","PR7068","Office Supplies",7.56,3
"B34620","2016-09-23","C21283","PR7288","Office Supplies",11.952,3
"B34620","2016-09-23","C21283","PR6428","Furniture",28,4
"B34620","2016-09-23","C21283","PR6835","Office Supplies",12.201,7
"B43068","2014-08-15","C21284","PR6830","Office Supplies",62.94,3
"B42685","2014-08-15","C21284","PR7152","Office Supplies",91.36,5
"B42685","2014-08-15","C21284","PR6580","Office Supplies",152.24,5
"B43888","2015-06-23","C21284","PR7882","Technology",217.584,2
"B43888","2015-06-23","C21284","PR7043","Office Supplies",5.43,3
"B43888","2015-06-23","C21284","PR7935","Technology",143.976,3
"B43935","2015-09-04","C21284","PR7256","Office Supplies",279.9,5
"B43935","2015-09-04","C21284","PR7629","Technology",619.95,5
"B43935","2015-09-04","C21284","PR7134","Office Supplies",4.36,2
"B43935","2015-09-04","C21284","PR7007","Office Supplies",15.28,2
"B44701","2016-03-17","C21284","PR6600","Office Supplies",39.68,2
"B45995","2017-04-14","C21284","PR6779","Office Supplies",10.776,3
"B45995","2017-04-14","C21284","PR6143","Furniture",242.352,3
"B45600","2017-06-16","C21284","PR7615","Technology",479.952,6
"B45600","2017-06-16","C21284","PR6629","Office Supplies",23.92,5
"B45481","2017-07-07","C21284","PR6814","Office Supplies",17.472,3
"B46661","2017-11-12","C21284","PR7124","Office Supplies",9.96,2
"B46661","2017-11-12","C21284","PR6591","Office Supplies",9.21,3
"B46661","2017-11-12","C21284","PR7534","Office Supplies",27.93,3
"B46678","2017-11-17","C21284","PR6570","Office Supplies",35.04,2
"B45864","2017-12-24","C21284","PR7766","Technology",479.97,3
"B45864","2017-12-24","C21284","PR6203","Furniture",232.88,4
"B32712","2014-01-04","C21285","PR7099","Office Supplies",11.784,3
"B32712","2014-01-04","C21285","PR7490","Office Supplies",272.736,3
"B32712","2014-01-04","C21285","PR6916","Office Supplies",3.54,2
"B34097","2015-09-25","C21285","PR7627","Technology",63.96,4
"B34097","2015-09-25","C21285","PR6881","Office Supplies",14.46,3
"B34097","2015-09-25","C21285","PR7897","Technology",104.98,2
"B33491","2015-11-20","C21285","PR6209","Furniture",344.372,4
"B33936","2015-11-29","C21285","PR6789","Office Supplies",4.304,1
"B37285","2017-10-05","C21285","PR7924","Technology",160.93,7
"B37285","2017-10-05","C21285","PR6936","Office Supplies",75.792,3
"B43010","2014-05-03","C21286","PR6952","Office Supplies",40.176,3
"B43010","2014-05-03","C21286","PR6909","Office Supplies",10.896,3
"B43320","2014-12-27","C21286","PR6816","Office Supplies",4.984,1
"B46949","2015-04-18","C21286","PR7415","Office Supplies",115.44,3
"B43955","2015-06-09","C21286","PR7150","Office Supplies",12.96,2
"B45141","2016-10-14","C21286","PR6219","Furniture",102.592,1
"B45141","2016-10-14","C21286","PR7644","Technology",22.704,1
"B45141","2016-10-14","C21286","PR7277","Office Supplies",93.024,3
"B45141","2016-10-14","C21286","PR7538","Office Supplies",12.768,2
"B45141","2016-10-14","C21286","PR6968","Office Supplies",35.008,4
"B45141","2016-10-14","C21286","PR7280","Office Supplies",39.152,1
"B45996","2017-11-19","C21286","PR6222","Furniture",191.058,3
"B45996","2017-11-19","C21286","PR6714","Office Supplies",13.04,5
"B45996","2017-11-19","C21286","PR6888","Office Supplies",1525.188,6
"B43842","2015-12-08","C21287","PR7132","Office Supplies",360.712,11
"B43842","2015-12-08","C21287","PR7854","Technology",1718.4,6
"B44402","2016-04-22","C21287","PR7481","Office Supplies",23.952,2
"B46581","2017-01-15","C21287","PR6696","Office Supplies",21.4,5
"B47386","2017-03-04","C21287","PR6422","Furniture",103.5,5
"B47386","2017-03-04","C21287","PR7089","Office Supplies",2.464,1
"B47386","2017-03-04","C21287","PR7434","Office Supplies",8.72,1
"B47358","2017-08-20","C21287","PR7912","Technology",35.96,1
"B46190","2017-11-26","C21287","PR6435","Furniture",257.94,3
"B46190","2017-11-26","C21287","PR7893","Technology",1879.96,4
"B46190","2017-11-26","C21287","PR6295","Furniture",27.46,2
"B46190","2017-11-26","C21287","PR7855","Technology",89.98,2
"B46190","2017-11-26","C21287","PR6233","Furniture",828.6,3
"B46538","2017-12-18","C21287","PR6667","Office Supplies",5.76,2
"B38310","2014-07-09","C21288","PR7314","Office Supplies",10.368,2
"B38310","2014-07-09","C21288","PR7271","Office Supplies",14.352,3
"B37868","2014-09-21","C21288","PR6497","Office Supplies",25.96,2
"B37868","2014-09-21","C21288","PR6559","Office Supplies",36.27,3
"B37868","2014-09-21","C21288","PR7127","Office Supplies",6.48,1
"B41833","2014-09-23","C21288","PR6137","Furniture",435.999,3
"B41833","2014-09-23","C21288","PR7897","Technology",83.984,2
"B38673","2015-10-09","C21288","PR7629","Technology",619.95,5
"B38673","2015-10-09","C21288","PR7933","Technology",29.16,3
"B38673","2015-10-09","C21288","PR6995","Office Supplies",57.96,7
"B38673","2015-10-09","C21288","PR6569","Office Supplies",29.403,3
"B38369","2015-11-20","C21288","PR6736","Office Supplies",60.45,3
"B38369","2015-11-20","C21288","PR6667","Office Supplies",11.52,4
"B38369","2015-11-20","C21288","PR6119","Furniture",186.048,4
"B40249","2016-09-27","C21288","PR6858","Office Supplies",2.907,3
"B41698","2017-03-24","C21288","PR7156","Office Supplies",221.92,4
"B41698","2017-03-24","C21288","PR7602","Technology",26,2
"B41347","2017-05-13","C21288","PR6996","Office Supplies",180.96,2
"B41347","2017-05-13","C21288","PR6943","Office Supplies",914.97,3
"B41347","2017-05-13","C21288","PR7875","Technology",587.97,3
"B41347","2017-05-13","C21288","PR7405","Office Supplies",530.34,2
"B41347","2017-05-13","C21288","PR7235","Office Supplies",14.94,3
"B41419","2017-11-09","C21288","PR6947","Office Supplies",9.64,2
"B41419","2017-11-09","C21288","PR7702","Technology",826.62,3
"B41419","2017-11-09","C21288","PR7497","Office Supplies",1633.14,9
"B41419","2017-11-09","C21288","PR7497","Office Supplies",544.38,3
"B40791","2017-11-16","C21288","PR6869","Office Supplies",1.824,1
"B40417","2017-11-27","C21288","PR6402","Furniture",46.94,1
"B40417","2017-11-27","C21288","PR7619","Technology",143.73,9
"B42782","2014-04-26","C21289","PR6696","Office Supplies",21.4,5
"B42782","2014-04-26","C21289","PR7061","Office Supplies",12.6,2
"B43868","2015-09-19","C21289","PR6652","Office Supplies",8.4,5
"B47096","2016-06-14","C21289","PR6152","Furniture",599.165,5
"B47177","2016-12-29","C21289","PR7307","Office Supplies",37.408,7
"B47177","2016-12-29","C21289","PR7135","Office Supplies",25.344,6
"B47472","2017-03-11","C21289","PR7887","Technology",776.85,5
"B47472","2017-03-11","C21289","PR6859","Office Supplies",12.294,1
"B47472","2017-03-11","C21289","PR6473","Furniture",154.764,3
"B47472","2017-03-11","C21289","PR7529","Office Supplies",43.28,1
"B46748","2017-09-02","C21289","PR6520","Office Supplies",43.1,5
"B46748","2017-09-02","C21289","PR6405","Furniture",511.5,5
"B46748","2017-09-02","C21289","PR6930","Office Supplies",147.92,5
"B43035","2014-03-26","C21290","PR7636","Technology",66.3,3
"B42834","2014-04-13","C21290","PR6586","Office Supplies",17.856,4
"B42834","2014-04-13","C21290","PR6893","Office Supplies",509.97,10
"B42834","2014-04-13","C21290","PR7037","Office Supplies",30.992,13
"B42834","2014-04-13","C21290","PR7816","Technology",71.928,12
"B42915","2014-07-20","C21290","PR7570","Technology",41.94,2
"B42915","2014-07-20","C21290","PR7354","Office Supplies",11.96,2
"B42915","2014-07-20","C21290","PR6695","Office Supplies",13.12,4
"B42915","2014-07-20","C21290","PR7454","Office Supplies",535.41,3
"B43722","2015-12-12","C21290","PR7262","Office Supplies",32.4,5
"B43722","2015-12-12","C21290","PR7280","Office Supplies",97.88,2
"B45334","2016-01-25","C21290","PR6895","Office Supplies",43.12,5
"B45334","2016-01-25","C21290","PR6437","Furniture",313.722,3
"B45334","2016-01-25","C21290","PR6276","Furniture",45.98,1
"B45334","2016-01-25","C21290","PR7522","Office Supplies",428.68,7
"B44829","2016-07-09","C21290","PR6201","Furniture",408.006,2
